SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetAcc.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

6160	-0,0307961353442007	6160	120,00517701870756	6160	0,81438365055155182	6160	120,00338097199848	6160	-0,039523268287522284	6160	0	6160	0
6170	-0,047710783225939163	6170	120,00150944031721	6170	-0,70888402865778877	6170	120,00338097199848	6170	-0,039523268287522284	6170	0	6170	0
6180	-0,037942499984974544	6180	120,0041453836253	6180	0,58025911536299257	6180	120,00338097199848	6180	-0,039523268287522284	6180	0	6180	0
6190	-0,032928814885358246	6190	120,00301590691029	6190	-0,1818346773656101	6190	120,00338097199848	6190	-0,039523268287522284	6190	0	6190	0
6200	-0,047208413146451286	6200	119,99983627730002	6200	-1,0048876916822718	6200	120,00338097199848	6200	-0,039523268287522284	6200	0	6200	0
6210	-0,043936341374519752	6210	120,00347939869695	6210	0,52200697534015539	6210	120,00338097199848	6210	-0,039523268287522284	6210	0	6210	0
6220	-0,034322579467440155	6220	120,00434598166885	6220	0,32190857805778572	6220	120,00338097199848	6220	-0,039523268287522284	6220	0	6220	0
6230	-0,041848904101900439	6230	120,00404685089696	6230	0,064251638960315077	6230	120,00338097199848	6230	-0,039523268287522284	6230	0	6230	0
6240	-0,050132813976393749	6240	119,99968427036404	6240	-1,6648259486201615	6240	120,00338097199848	6240	-0,039523268287522284	6240	0	6240	0
6250	-0,025184654164417217	6250	120,00468840005344	6250	1,121058118142372	6250	120,00338097199848	6250	-0,039523268287522284	6250	0	6250	0
6260	-0,046349537683488928	6260	120,00286004178975	6260	-0,92683764813446	6260	120,00338097199848	6260	-0,039523268287522284	6260	0	6260	0
6270	-0,039523583723391237	6270	119,99989376182811	6270	-0,13568086672921736	6270	120,00338097199848	6270	-0,039523268287522284	6270	0	6270	0
6280	-0,042550662569564024	6280	120,00440989968794	6280	-0,46828998622806162	6280	120,00338097199848	6280	-0,039523268287522284	6280	0	6280	0
6290	-0,043780738496726437	6290	120,00135022203915	6290	-0,054433741823866455	6290	120,00338097199848	6290	-0,039523268287522284	6290	0	6290	0
6300	-0,037772111397715059	6300	120,00406499973271	6300	-1,1812706841220733	6300	120,00338097199848	6300	-0,039523268287522284	6300	0	6300	0
6310	-0,032859007703625619	6310	120,00541678216135	6310	0,0685645798159748	6310	120,00338097199848	6310	-0,039523268287522284	6310	0	6310	0
6320	-0,036802166778995518	6320	120,0032872883509	6320	-0,24518158673758839	6320	120,00338097199848	6320	-0,039523268287522284	6320	0	6320	0
6330	-0,042006084530515894	6330	120,00279679283439	6330	-0,49199688901244265	6330	120,00338097199848	6330	-0,039523268287522284	6330	0	6330	0
6340	-0,030362211584290456	6340	120,00520860137969	6340	0,66189785517225153	6340	120,00338097199848	6340	-0,039523268287522284	6340	0	6340	0
6350	-0,036923790811784964	6350	120,00281988944438	6350	0,24055689388366108	6350	120,00338097199848	6350	-0,039523268287522284	6350	0	6350	0
6360	-0,039073113727284364	6360	120,00299178459788	6360	0,82781003143576815	6360	120,00338097199848	6360	-0,039523268287522284	6360	0	6360	0
6370	-0,043218983137142	6370	120,00211791265564	6370	0,42122777741686	6370	120,00338097199848	6370	-0,039523268287522284	6370	0	6370	0
6380	-0,040065066366150308	6380	120,00560133904568	6380	0,482210820583552	6380	120,00338097199848	6380	-0,039523268287522284	6380	0	6380	0
6390	-0,041181661276458677	6390	120,0019340072615	6390	-0,26583077255824988	6390	120,00338097199848	6390	-0,039523268287522284	6390	0	6390	0
6400	-0,040730804888976083	6400	120,00320786399742	6400	-1,0693307975836215	6400	120,00338097199848	6400	-0,039523268287522284	6400	0	6400	0
6410	-0,030959119390566826	6410	120,00450481850976	6410	0,71878798580753711	6410	120,00338097199848	6410	-0,039523268287522284	6410	0	6410	0
6420	-0,053324093407719174	6420	120,00060246386497	6420	-0,99567880458407254	6420	120,00338097199848	6420	-0,039523268287522284	6420	0	6420	0
6430	-0,030914652163305259	6430	120,00591299254762	6430	0,018610566991928035	6430	120,00338097199848	6430	-0,039523268287522284	6430	0	6430	0
6440	-0,032880471607367623	6440	120,00585955738845	6440	1,2758891430769372	6440	120,00338097199848	6440	-0,039523268287522284	6440	0	6440	0
6450	-0,033012295104520709	6450	120,00555666503954	6450	0,61010151576800409	6450	120,00338097199848	6450	-0,039523268287522284	6450	0	6450	0
6460	-0,0530652157992183	6460	120,00195945231086	6460	-0,50384366453391294	6460	120,00338097199848	6460	-0,039523268287522284	6460	0	6460	0
6470	-0,041067985086685133	6470	120,00323629130837	6470	0,22825113625706656	6470	120,00338097199848	6470	-0,039523268287522284	6470	0	6470	0
6480	-0,046191383292957189	6480	120,00245916127686	6480	0,42821184475980245	6480	120,00338097199848	6480	-0,039523268287522284	6480	0	6480	0
6490	-0,04237400021175998	6490	120,00292725766865	6490	-0,32631462279528944	6490	120,00338097199848	6490	-0,039523268287522284	6490	0	6490	0
6500	-0,040061043389998281	6500	120,00399113386821	6500	0,020233817504056895	6500	120,00338097199848	6500	-0,039523268287522284	6500	0	6500	0
6510	-0,0393158884120432	6510	120,0017653807445	6510	0,032788840955522175	6510	120,00338097199848	6510	-0,039523268287522284	6510	0	6510	0
6520	-0,031245033350781062	6520	120,00439022287787	6520	-0,23915858232060444	6520	120,00338097199848	6520	-0,039523268287522284	6520	0	6520	0
6530	-0,044645751894039874	6530	120,00221904605017	6530	-0,35142133373172807	6530	120,00338097199848	6530	-0,039523268287522284	6530	0	6530	0
6540	-0,036250030265418863	6540	120,0027978398993	6540	-0,091261211230234035	6540	120,00338097199848	6540	-0,039523268287522284	6540	0	6540	0
6550	-0,047242841466997823	6550	120,00294300469888	6550	-0,698903627537468	6550	120,00338097199848	6550	-0,039523268287522284	6550	0	6550	0
6560	-0,026287494402953603	6560	120,00735313498005	6560	1,5241841372811338	6560	120,00338097199848	6560	-0,039523268287522284	6560	0	6560	0
6570	-0,040563868684777273	6570	120,00227256969536	6570	-0,75076959303738611	6570	120,00338097199848	6570	-0,039523268287522284	6570	0	6570	0
6580	-0,045099810788249164	6580	120,00179630586925	6580	-0,26779506597597474	6580	120,00338097199848	6580	-0,039523268287522284	6580	0	6580	0
6590	-0,036164439287574825	6590	120,0020182908772	6590	-0,81449520062715952	6590	120,00338097199848	6590	-0,039523268287522284	6590	0	6590	0
6600	-0,036949783337331059	6600	120,00553035021198	6600	0,034553953395239992	6600	120,00338097199848	6600	-0,039523268287522284	6600	0	6600	0
6610	-0,035445393558922587	6610	120,00386785795077	6610	1,4441708019008006	6610	120,00338097199848	6610	-0,039523268287522284	6610	0	6610	0
6620	-0,037109464997790546	6620	120,0037817910808	6620	-0,77563663242145231	6620	120,00338097199848	6620	-0,039523268287522284	6620	0	6620	0
6630	-0,033670108665889764	6630	120,00488841459656	6630	0,59357230945102435	6630	120,00338097199848	6630	-0,039523268287522284	6630	0	6630	0
6640	-0,036672696655073812	6640	120,00342439738655	6640	0,91558158361494391	6640	120,00338097199848	6640	-0,039523268287522284	6640	0	6640	0
6650	-0,033675634677494945	6650	120,00252614777047	6650	-0,81967929591486754	6650	120,00338097199848	6650	-0,039523268287522284	6650	0	6650	0
6660	-0,038374648442364392	6660	120,00287058175037	6660	0,086397320814496748	6660	120,00338097199848	6660	-0,039523268287522284	6660	0	6660	0
6670	-0,03734311428244011	6670	120,00313731953972	6670	-0,5314611446184192	6670	120,00338097199848	6670	-0,039523268287522284	6670	0	6670	0
6680	-0,046553042371125425	6680	120,00332431774847	6680	0,11150198155484484	6680	120,00338097199848	6680	-0,039523268287522284	6680	0	6680	0
6690	-0,048995535514305535	6690	120,00067854216364	6690	-0,85387018595181474	6690	120,00338097199848	6690	-0,039523268287522284	6690	0	6690	0
6700	-0,0392797899812315	6700	120,00453883325277	6700	0,744339217598883	6700	120,00338097199848	6700	-0,039523268287522284	6700	0	6700	0
6710	-0,042304422252250805	6710	120,00448208855767	6710	0,0090996615062983038	6710	120,00338097199848	6710	-0,039523268287522284	6710	0	6710	0
6720	-0,034845420929574634	6720	120,00353789344072	6720	-0,024631532130505729	6720	120,00338097199848	6720	-0,039523268287522284	6720	0	6720	0
6730	-0,039283907150902943	6730	120,00398178395261	6730	0,11279914298738829	6730	120,00338097199848	6730	-0,039523268287522284	6730	0	6730	0
6740	-0,044609972192001343	6740	120,0015969217741	6740	-0,39197118363775008	6740	120,00338097199848	6740	-0,039523268287522284	6740	0	6740	0
6750	-0,031602390084134208	6750	120,00539163060421	6750	0,18630135911381862	6750	120,00338097199848	6750	-0,039523268287522284	6750	0	6750	0
6760	-0,042475407781415633	6760	120,00134492158422	6760	1,572534285124318	6760	120,00338097199848	6760	-0,039523268287522284	6760	0	6760	0
6770	-0,028695636005598744	6770	120,00419908276665	6770	1,2902712647053893	6770	120,00338097199848	6770	-0,039523268287522284	6770	0	6770	0
6780	-0,035922466079773167	6780	120,00355977046945	6780	0,986370427298803	6780	120,00338097199848	6780	-0,039523268287522284	6780	0	6780	0
6790	-0,041920366826375226	6790	120,00278899975986	6790	-0,3838708226066575	6790	120,00338097199848	6790	-0,039523268287522284	6790	0	6790	0
6800	-0,048263406250244632	6800	120,00360295754412	6800	-0,42187880516515308	6800	120,00338097199848	6800	-0,039523268287522284	6800	0	6800	0
6810	-0,042545624056158589	6810	120,00244645318236	6810	-0,14176867548392769	6810	120,00338097199848	6810	-0,039523268287522284	6810	0	6810	0
6820	-0,0329375850403731	6820	120,00421317632063	6820	0,029979441245465838	6820	120,00338097199848	6820	-0,039523268287522284	6820	0	6820	0
6830	-0,033063476576475216	6830	120,00701556572219	6830	0,99290384002066145	6830	120,00338097199848	6830	-0,039523268287522284	6830	0	6830	0
6840	-0,041537248954464076	6840	120,00382602072834	6840	0,530806159202514	6840	120,00338097199848	6840	-0,039523268287522284	6840	0	6840	0
6850	-0,040786363642744468	6850	120,00346069197829	6850	0,69477168635738384	6850	120,00338097199848	6850	-0,039523268287522284	6850	0	6850	0
6860	-0,04094383222737781	6860	120,00191602070306	6860	0,069366857845898716	6860	120,00338097199848	6860	-0,039523268287522284	6860	0	6860	0
6870	-0,046568054099359033	6870	119,9994592149003	6870	-1,128316500024017	6870	120,00338097199848	6870	-0,039523268287522284	6870	0	6870	0
6880	-0,0551989322469621	6880	120,00264840366158	6880	-0,14422917039689503	6880	120,00338097199848	6880	-0,039523268287522284	6880	0	6880	0
6890	-0,026173843533936945	6890	120,00734221488159	6890	0,29498599350375354	6890	120,00338097199848	6890	-0,039523268287522284	6890	0	6890	0
6900	-0,040818189433773057	6900	120,002794789571	6900	0,191103702460942	6900	120,00338097199848	6900	-0,039523268287522284	6900	0	6900	0
6910	-0,0450712503852388	6910	120,00156936901144	6910	-0,049152849015291766	6910	120,00338097199848	6910	-0,039523268287522284	6910	0	6910	0
6920	-0,033812993931254767	6920	120,00533469759259	6920	0,12036665543450548	6920	120,00338097199848	6920	-0,039523268287522284	6920	0	6920	0
6930	-0,031082584173650271	6930	120,00642851208255	6930	0,555901153741277	6930	120,00338097199848	6930	-0,039523268287522284	6930	0	6930	0
6940	-0,060652205305849083	6940	119,99832652940201	6940	-0,84068630653455156	6940	120,00338097199848	6940	-0,039523268287522284	6940	0	6940	0
6950	-0,040121143179071755	6950	120,00196323562729	6950	-0,0042126819734240872	6950	120,00338097199848	6950	-0,039523268287522284	6950	0	6950	0
6960	-0,046028586251413948	6960	120,00361585036541	6960	0,88475425518407869	6960	120,00338097199848	6960	-0,039523268287522284	6960	0	6960	0
6970	-0,031220648674061591	6970	120,00510592481477	6970	0,78386566599712149	6970	120,00338097199848	6970	-0,039523268287522284	6970	0	6970	0
6980	-0,041667980873229662	6980	120,00484335096192	6980	-0,06220667630124696	6980	120,00338097199848	6980	-0,039523268287522284	6980	0	6980	0
6990	-0,023895241373346296	6990	120,00741149115784	6990	0,9795926114635205	6990	120,00338097199848	6990	-0,039523268287522284	6990	0	6990	0
7000	-0,0442599592086249	7000	120,00451724903083	7000	0,14283570075608573	7000	120,00338097199848	7000	-0,039523268287522284	7000	0	7000	0
7010	-0,052263585513143918	7010	120,00148481310424	7010	0,2665879396579191	7010	120,00338097199848	7010	-0,039523268287522284	7010	0	7010	0
7020	-0,038629444081114905	7020	120,00232218107252	7020	-0,97473093108062281	7020	120,00338097199848	7020	-0,039523268287522284	7020	0	7020	0
7030	-0,050777595020078212	7030	120,00265640043504	7030	-0,38592102173631221	7030	120,00338097199848	7030	-0,039523268287522284	7030	0	7030	0
7040	-0,016758596495764434	7040	120,00616049401111	7040	0,509574406713097	7040	120,00338097199848	7040	-0,039523268287522284	7040	0	7040	0
7050	-0,044652183446153994	7050	120,00281721090073	7050	0,19043786850710992	7050	120,00338097199848	7050	-0,039523268287522284	7050	0	7050	0
7060	-0,038146596862325813	7060	120,00355093369377	7060	0,15660052035279293	7060	120,00338097199848	7060	-0,039523268287522284	7060	0	7060	0
7070	-0,04751405871432219	7070	119,99975003097147	7070	-0,10147540378000153	7070	120,00338097199848	7070	-0,039523268287522284	7070	0	7070	0
7080	-0,040902767078739147	7080	120,00499126530902	7080	0,48217631184888621	7080	120,00338097199848	7080	-0,039523268287522284	7080	0	7080	0
7090	-0,038041321822804022	7090	120,00285051996242	7090	-0,41753702068584	7090	120,00338097199848	7090	-0,039523268287522284	7090	0	7090	0
7100	-0,040336867569299606	7100	120,0050711275115	7100	0,54560574845332	7100	120,00338097199848	7100	-0,039523268287522284	7100	0	7100	0
7110	-0,058080449945914325	7110	120,00013136297724	7110	-0,40039244569661059	7110	120,00338097199848	7110	-0,039523268287522284	7110	0	7110	0
7120	-0,034770571443854939	7120	120,00061820530031	7120	-1,0258315406204352	7120	120,00338097199848	7120	-0,039523268287522284	7120	0	7120	0
7130	-0,040202980852529234	7130	120,00450160120262	7130	0,093319692366482354	7130	120,00338097199848	7130	-0,039523268287522284	7130	0	7130	0
7140	-0,0355614016119055	7140	120,00513784667315	7140	0,93258968288484989	7140	120,00338097199848	7140	-0,039523268287522284	7140	0	7140	0
7150	-0,035817155761910004	7150	120,00623161481569	7150	-0,15197871072486238	7150	120,00338097199848	7150	-0,039523268287522284	7150	0	7150	0
7160	-0,040994036217802315	7160	120,00556417674233	7160	-0,15846166049447613	7160	120,00338097199848	7160	-0,039523268287522284	7160	0	7160	0
7170	-0,037342332985571394	7170	120,00405849017047	7170	-0,079114774032578578	7170	120,00338097199848	7170	-0,039523268287522284	7170	0	7170	0
7180	-0,051023385440382249	7180	119,99948256256796	7180	-0,89082800027256659	7180	120,00338097199848	7180	-0,039523268287522284	7180	0	7180	0
7190	-0,053771872883911623	7190	119,9987771182355	7190	-0,99309613118571138	7190	120,00338097199848	7190	-0,039523268287522284	7190	0	7190	0
7200	-0,027659299294325677	7200	120,00543770771114	7200	0,536964041500916	7200	120,00338097199848	7200	-0,039523268287522284	7200	0	7200	0
7210	-0,040426477589372865	7210	120,00201314911628	7210	0,46534659828463082	7210	120,00338097199848	7210	-0,039523268287522284	7210	0	7210	0
7220	-0,036641374896980286	7220	120,00325471681785	7220	0,69833949443811894	7220	120,00338097199848	7220	-0,039523268287522284	7220	0	7220	0
7230	-0,046966730258035681	7230	120,00367347484202	7230	1,1366121761486849	7230	120,00338097199848	7230	-0,039523268287522284	7230	0	7230	0
7240	-0,034051906414164036	7240	120,00343771341906	7240	1,1644778569622591	7240	120,00338097199848	7240	-0,039523268287522284	7240	0	7240	0
7250	-0,0370103152388309	7250	120,00620287395289	7250	0,10922066489355212	7250	120,00338097199848	7250	-0,039523268287522284	7250	0	7250	0
7260	-0,038542078341583574	7260	120,00388611141631	7260	-0,5762312360318248	7260	120,00338097199848	7260	-0,039523268287522284	7260	0	7260	0
7270	-0,032543121601965368	7270	120,00461191881182	7270	0,10378616741537924	7270	120,00338097199848	7270	-0,039523268287522284	7270	0	7270	0
7280	-0,048001555867719779	7280	120,00427238496096	7280	0,11261597292209916	7280	120,00338097199848	7280	-0,039523268287522284	7280	0	7280	0
7290	-0,04124435980079378	7290	120,00295487872938	7290	-0,1427990985204538	7290	120,00338097199848	7290	-0,039523268287522284	7290	0	7290	0
7300	-0,047674865557807339	7300	120,00195007233904	7300	-0,26501474955657123	7300	120,00338097199848	7300	-0,039523268287522284	7300	0	7300	0
7310	-0,038283414416533115	7310	120,00173944329012	7310	0,31395577214754372	7310	120,00338097199848	7310	-0,039523268287522284	7310	0	7310	0
7320	-0,04499477134681687	7320	120,00306595910359	7320	-0,24792811851894026	7320	120,00338097199848	7320	-0,039523268287522284	7320	0	7320	0
7330	-0,044093369284075819	7330	120,00242770793297	7330	0,26387700415449483	7330	120,00338097199848	7330	-0,039523268287522284	7330	0	7330	0
7340	-0,047543592076582576	7340	120,00360435933254	7340	-0,73353980523662388	7340	120,00338097199848	7340	-0,039523268287522284	7340	0	7340	0
7350	-0,035175499732881955	7350	120,00519366533914	7350	0,24692743638845582	7350	120,00338097199848	7350	-0,039523268287522284	7350	0	7350	0
7360	-0,033317187214844404	7360	120,00572834996011	7360	0,88481846855686508	7360	120,00338097199848	7360	-0,039523268287522284	7360	0	7360	0
7370	-0,036541311757801238	7370	120,00355199463967	7370	-0,12803691533722317	7370	120,00338097199848	7370	-0,039523268287522284	7370	0	7370	0
7380	-0,044128035874047358	7380	120,00423860013888	7380	-0,27870554686587989	7380	120,00338097199848	7380	-0,039523268287522284	7380	0	7380	0
7390	-0,03776991420442808	7390	120,00348065162808	7390	0,1110095872095429	7390	120,00338097199848	7390	-0,039523268287522284	7390	0	7390	0
7400	-0,045360391774863534	7400	119,99988655715075	7400	0,077372968947256676	7400	120,00338097199848	7400	-0,039523268287522284	7400	0	7400	0
7410	-0,03719371726314441	7410	120,00426184002448	7410	-0,12809336012723865	7410	120,00338097199848	7410	-0,039523268287522284	7410	0	7410	0
7420	-0,03180327124002074	7420	120,00623621509975	7420	0,40983508752949049	7420	120,00338097199848	7420	-0,039523268287522284	7420	0	7420	0
7430	-0,035948811794505237	7430	120,00383761728179	7430	0,47267519730479335	7430	120,00338097199848	7430	-0,039523268287522284	7430	0	7430	0
7440	-0,040504618122905046	7440	120,00292514218877	7440	-0,009159695485470562	7440	120,00338097199848	7440	-0,039523268287522284	7440	0	7440	0
7450	-0,040818001465410224	7450	120,00259155962993	7450	0,16744202984710843	7450	120,00338097199848	7450	-0,039523268287522284	7450	0	7450	0
7460	-0,044932157573326539	7460	120,00141002847549	7460	0,19522285387798882	7460	120,00338097199848	7460	-0,039523268287522284	7460	0	7460	0
7470	-0,029437219148330727	7470	120,0051724822786	7470	-1,0365645610716392	7470	120,00338097199848	7470	-0,039523268287522284	7470	0	7470	0
7480	-0,0404863163008245	7480	120,00496564911462	7480	0,77213900321242845	7480	120,00338097199848	7480	-0,039523268287522284	7480	0	7480	0
7490	-0,03493034922740134	7490	120,00539975975144	7490	-0,30401209917336797	7490	120,00338097199848	7490	-0,039523268287522284	7490	0	7490	0
