Name	YT Scope Project	
File	C:\Users\Administrator\Documents\TcXaeShell\TwinCAT_260713\ScopeLog\2026-08-20_Scope_1000to2000mms_B.csv	
Starttime of export	134316857329540000	Thursday, August 20, 2026	16:48:52.954
Endtime of export	134316858874540000	Thursday, August 20, 2026	16:51:27.454


Name	a	Name	b
SymbolComment	A coordinate.	SymbolComment	B coordinate.
Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.a	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851
Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0

4400	0,012208637841540302	4400	-0,00057875426737236547
4410	-0,010711141693863058	4410	0,0017574283017151144
4420	-0,00087975605752343207	4420	-0,0031868967178724093
4430	0,0025926064669053472	4430	0,014911389373212779
4440	0,020589152098549609	4440	0,00822942507252458
4450	0,0049602890602919083	4450	0,0048351096620562273
4460	-0,011382175055161772	4460	0,0025085615176491504
4470	-0,0028135221500648071	4470	0,011216854963197503
4480	0,007198702495901251	4480	-0,013733331865982166
4490	-0,0047138786900815305	4490	-0,00707714323920232
4500	0,0065449500630928035	4500	-0,0064723286161358076
4510	-0,0055268266901392369	4510	0,0030379214482692011
4520	0,0010933930947508368	4520	0,0049337882304835295
4530	-0,012382955040579831	4530	-0,0061592938553798986
4540	0,0027397980647726056	4540	0,0039931107104419728
4550	0,0079629413937064263	4550	-0,0071757523999884717
4560	-0,00798986448192155	4560	0,011111002689719974
4570	0,0089739164850121227	4570	-0,00022644863806869765
4580	-3,5656066345965613E-05	4580	0,0044922177385724052
4590	0,0023364824963880066	4590	-0,0074166686388440258
4600	-0,0050541156937225773	4600	0,0091702016909506971
4610	-0,010333004386978166	4610	0,00043194550485188939
4620	-0,0005229294394856163	4620	0,002721356888123993
4630	0,0084982171069251291	4630	0,0010383157750708154
4640	0,00068566767267380115	4640	0,0062155269282163821
4650	0,005193451060979311	4650	0,0039547232876406676
4660	0,0025712014038662022	4660	0,0010859234758028437
4670	-0,0083650340355889575	4670	-0,015793047042662271
4680	0,0057357051556749623	4680	0,0047952115956512243
4690	-0,0030614211034138174	4690	-0,0021675974112686882
4700	0,011463917186959183	4700	0,00145505549266654
4710	-0,0067194975166124261	4710	-0,0043215274772089992
4720	-0,0075516324486629436	4720	0,0023984596500062319
4730	0,0046237132821161141	4730	0,009380797635835823
4740	-0,0018929865491837934	4740	-0,0040047847258443932
4750	-0,0070599319725890538	4750	0,0016870241900352487
4760	-0,009943745310757833	4760	-0,0031478157544180306
4770	-0,0094556568119778372	4770	0,013546705235088181
4780	0,013171754795173827	4780	0,0092938106406924466
4790	-0,010708017064050134	4790	0,0024187432489667835
4800	0,0053256369094328857	4800	-0,0035364164671188134
4810	-0,0030781644969060783	4810	-0,0078113668083325391
4820	0,013823286484121981	4820	-0,0098372104895201543
4830	-0,0097990400132732733	4830	-0,0066950839541607566
4840	-0,0027450538432704924	4840	0,0058777555577962165
4850	0,0054814369325438487	4850	-0,0096149243532776384
4860	-0,010381352065882976	4860	-0,0072677522455634148
4870	-0,00888864544321154	4870	0,010545576287975705
4880	0,015937968034414496	4880	-0,00572729040687224
4890	-0,0050683444942587128	4890	-0,0035372540319375417
4900	0,0080298704451151649	4900	0,014949504645337871
4910	-0,0045141951094910537	4910	-0,0088753011529628684
4920	0,00300845148775202	4920	-0,0091959703468494861
4930	-0,0010304959957430429	4930	-0,012371809080446194
4940	0,0060693449249682894	4940	0,013975020594702107
4950	-0,0046512161183933122	4950	-0,0048349791111191205
4960	-0,010023023764411778	4960	0,0037303991981211819
4970	0,00016468829820775018	4970	0,013526210426801848
4980	-0,01826722548408596	4980	-0,0077809490868239704
4990	0,011389378158922681	4990	0,000820593172172642
5000	0,004612696037034892	5000	-0,0093421280376995083
5010	-0,0025080609664471822	5010	0,014883681237895402
5020	-0,0080588405837152231	5020	-0,0060095422169878857
5030	0,011756252290818614	5030	0,0098819379232818645
5040	-0,012885578069139689	5040	-0,010500680932716076
5050	-0,0011810093977361888	5050	0,00054703655371410168
5060	0,0019024021290485027	5060	0,00044214722985907377
5070	-0,01061831352328795	5070	0,0042671375245866
5080	0,0038061453485702373	5080	-0,00788848827297129
5090	0,00054409391813131972	5090	-0,01546048541427947
5100	0,0046340975116370593	5100	-0,0013285560939230085
5110	-0,0055922677116034053	5110	0,02026468204436321
5120	0,0039880785612442385	5120	0,0042311337989041171
5130	0,016320420441012118	5130	-0,0058914481364064327
5140	0,0078950533576981254	5140	0,0090477637143902452
5150	0,0075115441785081069	5150	-0,0047557247611860667
5160	-0,0093798971792414514	5160	-0,0086460467765168414
5170	-0,0036178497336035219	5170	-0,0014044817798197302
5180	-0,0081023176310795753	5180	0,0020307731624744211
5190	-0,010761956044019628	5190	0,0071278747981067892
5200	0,0094637162557616623	5200	0,020788744650176837
5210	-0,0053467469743281393	5210	0,0021836514006788946
5220	0,012315952838844794	5220	0,0081677077898578958
5230	0,0030557105843575651	5230	-0,014864904943432107
5240	-0,00444309939609566	5240	-0,01020357952900139
5250	0,005328118793997162	5250	-0,0058000398853404224
5260	-0,0038227995800405473	5260	0,019414007193515031
5270	-6,7766607009675951E-05	5270	0,00860289623539492
5280	-0,004782986714203981	5280	-0,007233700303084979
5290	0,0012922985209426531	5290	0,00040576630196703081
5300	0,00756936667768795	5300	0,0050886905880377841
5310	-0,0111607153003422	5310	0,012876894479087225
5320	0,0050122537464603019	5320	-0,0028488413469633317
5330	-0,0035024498200225073	5330	-0,0078374101439950567
5340	-0,028090548256010071	5340	0,00086246054003863437
5350	0,0055252075214632691	5350	0,0013017185050490452
5360	-0,017462786949551116	5360	-0,015453023477282292
5370	0,00283327904534889	5370	0,0021827483492120295
5380	-0,019394436288233775	5380	0,0050652004787896466
5390	-0,0080787060108838561	5390	0,0048311521527410342
5400	0,0064670425397962451	5400	-0,0053924037089065685
5410	-0,0079620719708079837	5410	-0,00064865520522079212
5420	-0,0035082721100938015	5420	-0,00032580921146067382
5430	-0,0031544651782802785	5430	-0,0029780475197606518
5440	0,0025889893969040555	5440	0,021022093793706214
5450	0,011464282360968445	5450	0,0039051604797785905
5460	-0,0090582859648739543	5460	0,0062019823248528408
5470	-0,0021622510765072433	5470	-0,0037148206433252123
5480	0,003629874025286741	5480	-0,0013144114107436406
5490	-0,0062660798278732621	5490	-0,020367248839298219
5500	0,013868595705322687	5500	-0,064119432411797156
5510	-0,00439229411621825	5510	-0,12703840492394639
5520	-0,00025643458173370341	5520	-0,20384398579831783
5530	0,0074702340797569954	5530	-0,27215970575715603
5540	-0,00050316179833418794	5540	-0,36829692126476904
5550	0,0082118045693615142	5550	-0,415415048148812
5560	0,014681114479246157	5560	-0,42909775699454256
5570	-0,002985090085800203	5570	-0,39830088700904953
5580	0,0041706815065233604	5580	-0,33880507203181087
5590	0,048361005879573059	5590	-0,23621225537457413
5600	0,04360691268850915	5600	-0,19315357172339503
5610	0,0090351421976018614	5610	-0,0453389779114677
5620	-0,0078668632181792368	5620	-0,091414393849184539
5630	-0,012814266865545248	5630	0,0091341437328017437
5640	-0,078207659301436319	5640	0,33103255429359113
5650	0,020118444874949883	5650	0,40188142841672914
5660	0,00605120452231823	5660	0,544055478032823
5670	0,023370797750616255	5670	0,38025607059092847
5680	0,03680419271615077	5680	0,254428092853862
5690	-0,18368052481937364	5690	0,56092281725072213
5700	0,060154378242968112	5700	0,32166212638603381
5710	-0,004509633636918065	5710	0,36376065331494245
5720	-0,051276514071782381	5720	0,07149160630629503
5730	0,039473901788143743	5730	0,017093789221860854
5740	-0,12097598200677144	5740	0,35802525582823874
5750	0,10036757123112688	5750	0,16389280150796282
5760	-0,021098206003644419	5760	0,12056150538686261
5770	-0,034190926596733319	5770	-0,15518987270016751
5780	-0,020289808845474547	5780	-0,047621334711720947
5790	0,019157456398376318	5790	0,025450762316043235
5800	0,12081600201032436	5800	-0,0071648157465567337
5810	-0,016367922193031265	5810	-0,029927122604204822
5820	0,00937342332264684	5820	-0,17429086830916124
5830	-0,078405416600861852	5830	-0,0087495385544508284
5840	-0,004654586433140203	5840	0,047138652355409288
5850	0,019529402255059527	5850	0,11135084529772076
5860	-0,041359872217879186	5860	0,040360729409283307
5870	0,045008769341334152	5870	-0,15589024288640119
5880	-0,0973084881690994	5880	0,11718058330834617
5890	0,061649175789699577	5890	0,026960830395201762
5900	0,039585020940093876	5900	0,10683247388888098
5910	0,0027239592856168711	5910	-0,054082385420718589
5920	0,071376462832961257	5920	-0,22480548521897445
5930	-0,19921387175054373	5930	0,16668889885070209
5940	0,058461211627910861	5940	-0,025740884647577802
5950	0,00802314051313188	5950	0,14242624794124009
5960	-0,072991348598456351	5960	-0,024606447280138957
5970	0,034659694692618634	5970	-0,06941458826273264
5980	-0,10285289054073395	5980	0,31593764228217153
5990	0,0917620577200508	5990	0,22769151352469044
6000	0,012214788485181972	6000	0,28213655136387777
6010	-0,011254646536885692	6010	0,11827734439537019
6020	0,025713475414022628	6020	0,17454027316359685
6030	-0,019096417571678535	6030	0,35599277023220716
6040	0,084047304266117714	6040	0,41591011344250761
6050	0,09792737267071161	6050	0,41907053177996617
6060	0,07772489551106225	6060	0,40215011978956883
6070	0,057873253603372969	6070	0,28425457891469885
6080	0,037499857929208187	6080	0,1809126984345561
6090	-0,021126052771202667	6090	0,031655702679134388
6100	-0,048511146829127216	6100	-0,12769684648053767
6110	-0,047948673750492159	6110	-0,21731169184530463
6120	-0,0373714183114026	6120	-0,27573835958748805
6130	-0,027824357103029874	6130	-0,33474976657308875
6140	-0,026385027613652114	6140	-0,35381339955969776
6150	0,0016442510759042868	6150	-0,35774688759588785
6160	-0,0048959160178219359	6160	-0,37822951701011609
6170	0,0015284621636199988	6170	-0,34502483480146878
6180	0,00055351223046271394	6180	-0,30411068401947905
6190	0,0060748129206857956	6190	-0,2514729733732145
6200	0,0082212171530594066	6200	-0,20124286429405358
6210	0,0085293390520794175	6210	-0,1389659080889869
6220	-0,0093952476093502411	6220	-0,10486741599462909
6230	0,0085800238335908136	6230	-0,052344209546020308
6240	-0,0041759465016623643	6240	-0,028732129259553624
6250	-0,025126337775680456	6250	-0,027151164422279064
6260	0,0024684102334714747	6260	-0,03363894973699888
6270	0,002447652115704497	6270	-0,025574742977465349
6280	0,0018025843572277739	6280	-0,034999196422582868
6290	-0,0024772927715639836	6290	-0,027355417300581473
6300	0,010416366710209081	6300	-0,036241315798821068
6310	0,00421315872191909	6310	-0,024574626850702091
6320	-0,0036153356830992975	6320	-0,011883168302396075
6330	0,0078388776899352749	6330	-0,019279309841391964
6340	-0,0014580818558381857	6340	0,0055479273196283561
6350	-0,0098212842895608766	6350	-0,010093232954122469
6360	-0,0079609833943338291	6360	0,0028038142925349528
6370	0,0142932477401589	6370	-0,013124068148332498
6380	-0,0019693704053473219	6380	-0,0075994921689449546
6390	0,00082420186409524229	6390	-0,0096614163799505753
6400	0,0076262248083639947	6400	0,0023450026626758991
6410	-0,00011023718614530407	6410	-0,0046798932827247
6420	-0,0031965738479277782	6420	0,0037995950870319309
6430	0,00539978962217962	6430	0,0015927552457650463
6440	-0,0087659564634167131	6440	-0,0067712288980879189
6450	0,0058164150528089336	6450	-0,013297133826452591
6460	-0,0067399053673919641	6460	-0,0065508915984142223
6470	0,0034045847353100095	6470	-0,00050730904764623673
6480	-0,0069368044452301778	6480	0,0033873003534415462
6490	0,00090895384807099092	6490	-0,015766554636049392
6500	0,011643455091379013	6500	-0,0022567826944505671
6510	0,0071951860845242627	6510	-0,0032416768675753186
6520	0,0093740710542137753	6520	-0,00488389101469996
6530	0,0035795880379170509	6530	0,0043858054420612812
6540	-0,017491849830668645	6540	-0,0052551197485118236
6550	-0,00774774877885033	6550	0,0030406174162087478
6560	-0,0091519538522760874	6560	0,011886909682766239
6570	0,00018197739847763066	6570	0,0063377737380495049
6580	0,0050000756997559672	6580	-0,00049922903005573417
6590	-0,010381359578279351	6590	0,00071978462324137887
6600	0,0078049856018451288	6600	-0,00692184548629311
6610	0,0015943693659614118	6610	-0,0076633854643671671
6620	0,0073749184987932778	6620	-0,0037927103069805941
6630	0,0014030851776698648	6630	0,0075915632832123311
6640	-0,0056879914512098471	6640	-0,0064226492744168494
6650	0,0012752034217152976	6650	0,0092741747039498876
6660	0,003619387983997848	6660	-0,0060412444231727046
6670	0,0026719372597132892	6670	-0,016049368195807032
6680	-0,0049705925687504576	6680	0,021763952838639758
6690	0,0043471336375715784	6690	0,002239410238456863
6700	-0,0078138399140703415	6700	0,00087946792102459328
6710	-0,0021549616190368092	6710	0,003925761083606167
6720	0,000576833048818731	6720	-0,0034360407182902689
6730	-0,0085532009196875747	6730	-0,013355167592933344
6740	-0,0072234237526398728	6740	0,0072227261588820018
6750	0,009382088533204028	6750	-0,011684175514931363
6760	-0,028594738499396827	6760	-0,012872134898260565
6770	0,00056426738868650325	6770	0,0043164537644001591
6780	0,0013606321222078858	6780	-0,0017627930754592007
6790	-0,0057200787808865941	6790	-0,0027704271480419843
6800	0,011012922856441391	6800	0,0039300017752159529
6810	0,023203777727531856	6810	0,0046149328048410588
6820	-0,0021307769779021152	6820	-0,0047839909853691969
6830	-0,011199723547895666	6830	-0,0085427039911417056
6840	-0,0043334202501767727	6840	0,0061617456228405991
6850	-0,00457387065478604	6850	-0,00044556255003997693
6860	-0,0029893269579334245	6860	-0,00084582186176201317
6870	0,0037320003927413196	6870	-0,00083216597970185171
6880	-0,0012088894896791181	6880	-0,002020583967923365
6890	-0,018051836464526565	6890	0,00089855325148187652
6900	0,0040645755956466838	6900	-0,0011242391886485484
6910	-0,00067602901116312975	6910	-0,0043225211577355869
6920	-0,016367177636080834	6920	0,0079948975928437367
6930	0,016725710138080007	6930	0,0068406323482898893
6940	-0,0033921672860378143	6940	-0,0046730898713546361
6950	-0,0072224208466823434	6950	-0,0084279741122287762
6960	0,01043301896343345	6960	0,0031128004556695427
6970	-0,0039247048355479149	6970	0,010150270267965866
6980	-0,0026180243100561874	6980	-0,0045343796682159685
6990	-0,012768368154660476	6990	-0,0020738025040747793
7000	0,00781356130803684	7000	0,0090172841859441355
7010	0,012833052952404108	7010	0,0083254954982116425
7020	-0,0059551333335325449	7020	-0,0090370450103713484
7030	0,0076860622900869974	7030	-0,008977084202756563
7040	-0,00403834486315918	7040	0,0018577156771587471
7050	0,011497157156752902	7050	0,0085471842831231683
7060	-0,0054196785721059449	7060	0,001539671989077633
7070	0,016688887213908578	7070	0,0088952228865332144
7080	0,0035015021050340549	7080	-0,014156931059419859
7090	-0,0070203479194293856	7090	0,020971888059402689
7100	0,00014072184773239834	7100	0,00416374292572227
7110	-0,0047059922684527236	7110	-0,007464997600537814
7120	0,014512057930938795	7120	-0,014148610080596617
7130	-0,0009042523623457049	7130	-0,0066471109341920843
7140	0,0056054348485354167	7140	-0,0044289063669754863
7150	-0,0025566002261178627	7150	0,013951149463047699
7160	0,004932188460600625	7160	0,0014442184384530104
7170	-0,013462552950232338	7170	-0,0024801070494204535
7180	0,011371363324211325	7180	0,015785294016308273
7190	0,0061599608858033056	7190	0,017889120186750894
7200	0,0011942865648714286	7200	0,011254632713032743
7210	0,0010906112508496679	7210	0,0031999259159940581
7220	-0,018485409101584728	7220	-0,010118959716934333
7230	0,0043123663882353794	7230	-0,0013026172864123128
7240	0,0028430389412891928	7240	0,014623876999491234
7250	-0,0040610730573813151	7250	-0,012344035675201516
7260	-0,0060961822880356694	7260	-0,00185460113325861
7270	0,0047120910706444814	7270	-0,0018455534947902973
7280	0,0021606026814622323	7280	0,00088031359970570065
7290	-0,014444856725042659	7290	-0,0086709129600229615
7300	-0,0057482735327486116	7300	-0,0011972914508577149
7310	0,0011641990525975594	7310	0,0045746179020562921
7320	-0,0034935278145762625	7320	0,0062939345641882995
7330	-0,00056405887251035236	7330	-0,012279888960068989
7340	0,0024022536999496295	7340	-0,00673008694854171
7350	0,0014322650690292971	7350	-0,0037471254203010149
7360	-0,01441678609682826	7360	0,0016796265872464893
7370	0,0029271882716219427	7370	0,01015973717042044
7380	0,001727288743415241	7380	-0,0055902391116479629
7390	0,0023568924615857897	7390	-0,0082325587461907542
7400	0,0080444859258832178	7400	0,0057421748321919083
7410	0,0083323475756547812	7410	-0,00033555718669013655
7420	-0,0056778189088067662	7420	-0,0029055144684052114
7430	-0,0014180984515785294	7430	0,00681811196619181
7440	0,0091376535552893136	7440	-0,0014393710688694198
7450	0,011762267023559444	7450	-0,0037674868619198623
7460	-0,0062705756401880619	7460	-0,00773973031421696
7470	0,00048858732992741868	7470	0,011719630599970689
7480	0,015403083693719219	7480	0,0058372416346079955
7490	-0,00051660568350007886	7490	0,016484971507618042
7500	0,0049487701820684358	7500	0,0070616499594180109
7510	0,0045972592708200784	7510	-0,016750232115748
7520	-0,0017614836159291808	7520	-0,0057470362339226439
7530	-0,0060505102997677118	7530	-0,0056164652476121306
7540	-0,00052816122753720942	7540	0,0021469330584387653
7550	-0,00096889336176910921	7550	-0,0062146854517950521
7560	-0,011259217058166382	7560	0,015960714549909889
7570	-0,01821154818672582	7570	0,0092171908396374916
7580	0,013312481963287826	7580	-0,0021794913260705932
7590	-0,00438642634147081	7590	-0,0052155793071337825
7600	-0,0087091123262923436	7600	-0,0068031426936197
7610	-0,010687225570424749	7610	-0,00093207972907494131
7620	0,014053393321633256	7620	0,0017995759535271972
7630	-0,0006252406268500442	7630	0,0005898466020674831
7640	-0,000326196345263407	7640	-0,0053568086453149267
7650	0,008791893426118599	7650	0,0048756067937525188
7660	0,0050905980865207315	7660	0,0015350636986446698
7670	-0,0012910391387289388	7670	0,014993733698744585
7680	0,0050089946040272806	7680	0,0011382262524564082
7690	0,0034880913194512268	7690	0,010003337839575759
7700	0,0010349141482756143	7700	-0,00739188995635498
7710	-0,00852789968764209	7710	0,0072397210017605008
7720	-0,00082364302598475817	7720	-0,0035335365172133215
7730	0,0091823323915521515	7730	0,0057114121736665663
7740	-0,012482061628253913	7740	-0,017992313899034672
7750	0,0012721266316426082	7750	0,0012027170679408774
7760	-0,0076182086179012081	7760	0,0091673152878659677
7770	0,0018393653385642269	7770	0,01116603597252694
7780	0,0077769227302496441	7780	-0,011305866992573944
7790	-0,0016655940231715179	7790	-0,0014628005328751526
7800	-0,0078863987315141888	7800	0,010717784472208227
7810	-0,0080036753442021529	7810	0,0036961204834415609
7820	0,00332475505335282	7820	0,0033791350157041542
7830	0,0040054424575941263	7830	0,0021239120804744335
7840	-0,0055968714470840709	7840	0,00082875855607635485
7850	0,0029554829061369595	7850	-0,0014414996669060841
7860	0,0075798173932677447	7860	-0,0069656535929296928
7870	-0,0052858944474672674	7870	0,002418919724226459
7880	0,0080165932951001724	7880	-0,0014630644509052416
7890	0,0060938785228127424	7890	0,0006669334258915837
7900	-0,00923209977194093	7900	-0,00296185635926561
7910	-0,00064375979549365558	7910	0,0067951929372653628
7920	0,0012734645835350607	7920	0,0095192625898866991
7930	-0,013469002666927212	7930	-0,0063210973370678375
7940	0,0036255742839293209	7940	-0,0058095741273746088
7950	-0,011907594547176234	7950	-0,0030535133278756046
7960	-0,011933346697777297	7960	-0,0060754944462397126
7970	0,0026674960487456426	7970	0,016472204657972212
7980	-0,0087490037746550363	7980	0,00048921507756298445
7990	-0,012346578394770052	7990	-0,013873460326258831
8000	0,011792510332210491	8000	-0,006820047858860815
8010	0,014048475695526164	8010	-0,0014393511363837452
8020	0,00083217359113561319	8020	0,0015309873305211061
8030	-0,0057025357101281931	8030	0,018598168722942347
8040	0,0089601819352981057	8040	-0,017166370133074618
8050	-0,014450881683233035	8050	-0,0034283803902996303
8060	0,0037946971727311446	8060	-0,00067655883095422791
8070	0,00029540093832306489	8070	-0,0014134786611987502
8080	0,00099440554105233929	8080	-0,0067582190652882672
8090	-0,0072549142858473808	8090	0,0053148836149773653
8100	-0,0043672436235130405	8100	0,0030158674471009823
8110	7,2067889936130728E-05	8110	0,00344545775572755
8120	-0,0034955681500823976	8120	-0,0035298701344479723
8130	-0,007627745387616831	8130	0,0034572427028518233
8140	-0,0040523293801685931	8140	-0,0022209537530620744
8150	-0,0060440363922215461	8150	-0,010854819606561119
8160	-0,0072603036699115031	8160	-0,0014038709806929066
8170	0,012916151080618155	8170	-0,015716117311001178
8180	-0,0016034129446915691	8180	0,0075389623678881442
