Name	actposB	Name	actposX	Name	actveloX	Name	setposX	Name	setposB	Name	setveloX
SymbolComment	B coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	B coordinate.	SymbolComment	X coordinate.
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

31720	-0,062264176270342905	31720	600,00322023727017	31720	-0,055505421593306847	31720	600	31720	-0,0663386830915975	31720	0
31730	-0,068371045028253988	31730	599,99924682351	31730	-0,16080065616129002	31730	600	31730	-0,0663386830915975	31730	0
31740	-0,074997424242503469	31740	599,99703201294983	31740	-0,96780019232355041	31740	600	31740	-0,0663386830915975	31740	0
31750	-0,0657177553631901	31750	599,99942554744814	31750	0,13146069177207487	31750	600	31750	-0,0663386830915975	31750	0
31760	-0,075459957583716833	31760	599,99746598656782	31760	-0,75021446832095318	31760	600	31760	-0,0663386830915975	31760	0
31770	-0,061299452978773476	31770	600,003215590239	31770	-0,36704651417255074	31770	600	31770	-0,0663386830915975	31770	0
31780	-0,071590301715369647	31780	599,99684357976525	31780	-0,38909294433030261	31780	600	31780	-0,0663386830915975	31780	0
31790	-0,070072093735679339	31790	599,996687484129	31790	-0,40206193488313124	31790	600	31790	-0,0663386830915975	31790	0
31800	-0,060118165871513911	31800	600,00238998427312	31800	0,855760542768612	31800	600	31800	-0,0663386830915975	31800	0
31810	-0,064188150264376423	31810	599,9989882823262	31810	-0,55267527186784948	31810	600	31810	-0,0663386830915975	31810	0
31820	-0,058417754206959632	31820	600,00369671933186	31820	0,53639361941260422	31820	600	31820	-0,0663386830915975	31820	0
31830	-0,062034869388010408	31830	599,99851838739869	31830	0,42135155787455547	31830	600	31830	-0,0663386830915975	31830	0
31840	-0,06334617949179934	31840	599,99898094329433	31840	-0,4579074479905233	31840	600	31840	-0,0663386830915975	31840	0
31850	-0,069218417929064149	31850	599,999731117576	31850	-0,24143713558519742	31850	600	31850	-0,0663386830915975	31850	0
31860	-0,065963722735533345	31860	599,99893568685241	31860	0,52953019636293219	31860	600	31860	-0,0663386830915975	31860	0
31870	-0,076905160277552162	31870	599,99700627484606	31870	-0,8251880522517907	31870	600	31870	-0,0663386830915975	31870	0
31880	-0,078385078632912872	31880	599,99771196638608	31880	-0,33957379672712928	31880	600	31880	-0,0663386830915975	31880	0
31890	-0,058521568352121592	31890	600,00216995747144	31890	0,42404853972928258	31890	600	31890	-0,0663386830915975	31890	0
31900	-0,069076146856224055	31900	599,99995375623882	31900	0,094686479579217026	31900	600	31900	-0,0663386830915975	31900	0
31910	-0,064931455926802578	31910	600,00094294712278	31910	-0,6506612137701735	31910	600	31910	-0,0663386830915975	31910	0
31920	-0,058797561259606744	31920	600,00417735504038	31920	1,0283810772974089	31920	600	31920	-0,0663386830915975	31920	0
31930	-0,075809709556574525	31930	599,99801180896884	31930	-0,53430821665320694	31930	600	31930	-0,0663386830915975	31930	0
31940	-0,0637341279583974	31940	599,9971978650882	31940	0,017955692160362635	31940	600	31940	-0,0663386830915975	31940	0
31950	-0,057518668229651709	31950	599,99996457023292	31950	0,15253313198442076	31950	600	31950	-0,0663386830915975	31950	0
31960	-0,067826745042929737	31960	599,99840042729443	31960	-0,35717357037422648	31960	600	31960	-0,0663386830915975	31960	0
31970	-0,069384003270695452	31970	599,99910822568847	31970	-1,1857776556445696	31970	600	31970	-0,0663386830915975	31970	0
31980	-0,066397109246671165	31980	599,99851215814147	31980	1,3406702687262007	31980	600	31980	-0,0663386830915975	31980	0
31990	-0,06870914368283737	31990	599,99923106783933	31990	-0,76832348319901589	31990	600	31990	-0,0663386830915975	31990	0
32000	-0,062057857099039174	32000	600,00256803771629	32000	-0,014310624209121325	32000	600	32000	-0,0663386830915975	32000	0
32010	-0,077981549831386568	32010	600,00069886222218	32010	0,55239009548078866	32010	600	32010	-0,0663386830915975	32010	0
32020	-0,047947420510220766	32020	600,0037315681144	32020	1,0767552896786568	32020	600	32020	-0,0663386830915975	32020	0
32030	-0,061251516123458132	32030	600,00102876337007	32030	-0,1115577333241623	32030	600	32030	-0,0663386830915975	32030	0
32040	-0,061364308430906539	32040	600,00087462064209	32040	-0,12199885764675056	32040	600	32040	-0,0663386830915975	32040	0
32050	-0,062752713612674926	32050	600,00063338734662	32050	0,59726621133068813	32050	600	32050	-0,0663386830915975	32050	0
32060	-0,0667253307042	32060	599,99740671780376	32060	-0,33437772065150961	32060	600	32060	-0,0663386830915975	32060	0
32070	-0,068206294853383989	32070	600,00217904226474	32070	0,058466861471466625	32070	600	32070	-0,0663386830915975	32070	0
32080	-0,065642277288474854	32080	600,000203600173	32080	0,72894814726707613	32080	600	32080	-0,0663386830915975	32080	0
32090	-0,056956058853050738	32090	600,000138126618	32090	-0,439941745530411	32090	600	32090	-0,0663386830915975	32090	0
32100	-0,070984249913119371	32100	599,9984100899228	32100	0,90583611778346917	32100	600	32100	-0,0663386830915975	32100	0
32110	-0,072846995826130467	32110	599,9972041519585	32110	0,3366253733553714	32110	600	32110	-0,0663386830915975	32110	0
32120	-0,069481806356482628	32120	600,00140624062112	32120	-0,622582612502433	32120	600	32120	-0,0663386830915975	32120	0
32130	-0,06380112424651771	32130	599,99973207271319	32130	0,28521005353923184	32130	600	32130	-0,0663386830915975	32130	0
32140	-0,074166513260304823	32140	599,99782085199047	32140	-0,62388376164769688	32140	600	32140	-0,0663386830915975	32140	0
32150	-0,062102921163503251	32150	599,999783338279	32150	0,21241021485762682	32150	600	32150	-0,0663386830915975	32150	0
32160	-0,063553998047627486	32160	599,999198295805	32160	-0,2923501511567862	32160	600	32160	-0,0663386830915975	32160	0
32170	-0,0664473101591472	32170	599,99993560250391	32170	-0,63741977539107619	32170	600	32170	-0,0663386830915975	32170	0
32180	-0,069696405865163	32180	599,99847690926049	32180	-0,55651282320403561	32180	600	32180	-0,0663386830915975	32180	0
32190	-0,068952757958713223	32190	599,99730527975157	32190	-0,97894859084637464	32190	600	32190	-0,0663386830915975	32190	0
32200	-0,0687340543914633	32200	599,9992923621536	32200	0,15617757411518951	32200	600	32200	-0,0663386830915975	32200	0
32210	-0,0677912789450816	32210	599,99954152882083	32210	0,0555137202805375	32210	600	32210	-0,0663386830915975	32210	0
32220	-0,065828111838178049	32220	600,00010907696151	32220	-1,0119441986488953	32220	600	32220	-0,0663386830915975	32220	0
32230	-0,069296453544707592	32230	600,00002028757922	32230	0,42368552131600579	32230	600	32230	-0,0663386830915975	32230	0
32240	-0,067546333099125472	32240	599,9988805334815	32240	-0,62112519423959744	32240	600	32240	-0,0663386830915975	32240	0
32250	-0,068889188328963333	32250	600,00141324429637	32250	0,56467621806628521	32250	600	32250	-0,0663386830915975	32250	0
32260	-0,0768616097956626	32260	599,99728835471649	32260	-1,0442086861274547	32260	600	32260	-0,0663386830915975	32260	0
32270	-0,070237985629464525	32270	599,99943806855674	32270	-0,14276432937045208	32270	600	32270	-0,0663386830915975	32270	0
32280	-0,067162149849526578	32280	600,00058965751532	32280	-0,58309199246645793	32280	600	32280	-0,0663386830915975	32280	0
32290	-0,079037726442113335	32290	599,99718317730139	32290	-0,49688287706243994	32290	600	32290	-0,0663386830915975	32290	0
32300	-0,076843094028004974	32300	599,999045100004	32300	0,081623835695609728	32300	600	32300	-0,0663386830915975	32300	0
32310	-0,058665915547028671	32310	599,999875893295	32310	0,076411759258359913	32310	600	32310	-0,0663386830915975	32310	0
32320	-0,062899776014187211	32320	600,00296548970471	32320	0,86005101031759423	32320	600	32320	-0,0663386830915975	32320	0
32330	-0,0702253360711071	32330	599,99916055997357	32330	0,65872008406611926	32330	600	32330	-0,0663386830915975	32330	0
32340	-0,065094293691726909	32340	600,00212216418606	32340	-0,0094432593845497625	32340	600	32340	-0,0663386830915975	32340	0
32350	-0,067175128942741219	32350	600,00060775648865	32350	-0,070252850917608634	32350	600	32350	-0,0663386830915975	32350	0
32360	-0,073500601790259718	32360	599,99819314795	32360	-0,73855190013568439	32360	600	32360	-0,0663386830915975	32360	0
32370	-0,062425184950567231	32370	600,00110305556211	32370	0,0456229143656777	32370	600	32370	-0,0663386830915975	32370	0
32380	-0,079101729756799424	32380	599,99715236248187	32380	0,11187475637121852	32380	600	32380	-0,0663386830915975	32380	0
32390	-0,050336365841498636	32390	600,00520333647432	32390	0,64519399255279575	32390	600	32390	-0,0663386830915975	32390	0
32400	-0,066128989101706212	32400	599,99986736570577	32400	0,58514408661498085	32400	600	32400	-0,0663386830915975	32400	0
32410	-0,060875350020350709	32410	600,00090776263448	32410	-0,045192148190978859	32410	600	32410	-0,0663386830915975	32410	0
32420	-0,060052871882794207	32420	600,00255255191075	32420	-0,19078329523425866	32420	600	32420	-0,0663386830915975	32420	0
32430	-0,069731506706888075	32430	600,00167345479167	32430	1,0507778964288368	32430	600	32430	-0,0663386830915975	32430	0
32440	-0,056259422804482817	32440	600,00187777141412	32440	-0,17140185741947339	32440	600	32440	-0,0663386830915975	32440	0
32450	-0,06600207537641771	32450	599,99975383679759	32450	1,5388828257738767	32450	600	32450	-0,0663386830915975	32450	0
32460	-0,056414807037043269	32460	599,99940164874045	32460	0,40074610782160081	32460	600	32460	-0,0663386830915975	32460	0
32470	-0,071329189730600484	32470	599,99874724911888	32470	0,40912356134715733	32470	600	32470	-0,0663386830915975	32470	0
32480	-0,073112901575070291	32480	599,9991207680248	32480	0,028997395555596994	32480	600	32480	-0,0663386830915975	32480	0
32490	-0,070483431853670411	32490	599,99862221279079	32490	-0,90566268918830606	32490	600	32490	-0,0663386830915975	32490	0
32500	-0,067652177500896957	32500	600,00185334762568	32500	0,73099064345195641	32500	600	32500	-0,0663386830915975	32500	0
32510	-0,045699138407511712	32510	600,00430788821893	32510	0,72137940122419331	32510	600	32510	-0,0663386830915975	32510	0
32520	-0,076029423147452771	32520	599,99972957066609	32520	-0,40979679667346841	32520	600	32520	-0,0663386830915975	32520	0
32530	-0,064846733157939693	32530	600,00050606633056	32530	0,99986868193299627	32530	600	32530	-0,0663386830915975	32530	0
32540	-0,069431058021228634	32540	600,0002177858421	32540	-0,92691983872194261	32540	600	32540	-0,0663386830915975	32540	0
32550	-0,072482171610959156	32550	600,00062579559039	32550	-0,8302199854166058	32550	600	32550	-0,0663386830915975	32550	0
32560	-0,068766833919251313	32560	599,99861826375627	32560	-0,69709444390828046	32560	600	32560	-0,0663386830915975	32560	0
32570	-0,063052106161182286	32570	599,99938017284262	32570	-0,58515504043454447	32570	600	32570	-0,0663386830915975	32570	0
32580	-0,063642141343293449	32580	600,00132918313773	32580	0,765166174655795	32580	600	32580	-0,0663386830915975	32580	0
32590	-0,069611459926014072	32590	599,99874042192482	32590	-0,46977133384073289	32590	600	32590	-0,0663386830915975	32590	0
32600	-0,061836173462718844	32600	599,9996629308049	32600	-0,44185980792240032	32600	600	32600	-0,0663386830915975	32600	0
32610	-0,062838753841355358	32610	600,00060994023227	32610	-0,07801127295674648	32610	600	32610	-0,0663386830915975	32610	0
32620	-0,063785088102069259	32620	600,00329404504089	32620	0,25607721597202038	32620	600	32620	-0,0663386830915975	32620	0
32630	-0,068713469280866	32630	599,99854765965722	32630	-0,021499835459193872	32630	600	32630	-0,0663386830915975	32630	0
32640	-0,060825977519239773	32640	600,00156215583081	32640	0,1569669443549484	32640	600	32640	-0,0663386830915975	32640	0
32650	-0,066322270641169412	32650	599,99948158605	32650	-0,21807400113015268	32650	600	32650	-0,0663386830915975	32650	0
32660	-0,063460861403560775	32660	599,99652043148524	32660	-0,52247484261127841	32660	600	32660	-0,0663386830915975	32660	0
32670	-0,064246774413072416	32670	600,00018744699173	32670	0,2600381138555295	32670	600	32670	-0,0663386830915975	32670	0
32680	-0,075534116014632127	32680	599,99871044342854	32680	1,1002319788813919	32680	600	32680	-0,0663386830915975	32680	0
32690	-0,051685314317655551	32690	600,00275995333038	32690	0,68244811735820221	32690	600	32690	-0,0663386830915975	32690	0
32700	-0,062324397584973192	32700	600,0023601827246	32700	-0,61307473340735719	32700	600	32700	-0,0663386830915975	32700	0
32710	-0,063924625439535393	32710	599,99982523524716	32710	0,14588726066253566	32710	600	32710	-0,0663386830915975	32710	0
32720	-0,06587919432114786	32720	600,00129751449356	32720	0,58420460688084064	32720	600	32720	-0,0663386830915975	32720	0
32730	-0,06366422953359982	32730	600,00040244629076	32730	-0,09792880579618124	32730	600	32730	-0,0663386830915975	32730	0
32740	-0,074270012123775583	32740	599,99737004586007	32740	-0,37014589370890078	32740	600	32740	-0,0663386830915975	32740	0
32750	-0,066526790645324213	32750	599,99917224330943	32750	-0,5528162917436128	32750	600	32750	-0,0663386830915975	32750	0
32760	-0,07566348720363969	32760	599,99691311906292	32760	-0,61311298009650317	32760	600	32760	-0,0663386830915975	32760	0
32770	-0,070864205458422785	32770	599,99969963468527	32770	-0,64517313271455556	32770	600	32770	-0,0663386830915975	32770	0
32780	-0,058077936056936522	32780	600,00310530001912	32780	0,4276760470854396	32780	600	32780	-0,0663386830915975	32780	0
32790	-0,061020929809225452	32790	600,00055878836565	32790	0,19149697336263127	32790	600	32790	-0,0663386830915975	32790	0
32800	-0,065492167494125661	32800	599,998716365677	32800	0,18245339145365852	32800	600	32800	-0,0663386830915975	32800	0
32810	-0,057752204837403419	32810	600,00244003152386	32810	0,64941559305865515	32810	600	32810	-0,0663386830915975	32810	0
32820	-0,066428357393762488	32820	599,99774607638165	32820	-1,0631670451459303	32820	600	32820	-0,0663386830915975	32820	0
32830	-0,075387811489851089	32830	600,00133717341362	32830	0,18216329719244429	32830	600	32830	-0,0663386830915975	32830	0
32840	-0,0752111223357635	32840	599,99672383878169	32840	-0,82618198044035052	32840	600	32840	-0,0663386830915975	32840	0
32850	-0,061442599069677709	32850	600,00059690783826	32850	0,57754077219443423	32850	600	32850	-0,0663386830915975	32850	0
32860	-0,079967866987929	32860	599,99707467470751	32860	-0,29845870956784382	32860	600	32860	-0,0663386830915975	32860	0
32870	-0,06979037558778288	32870	600,00028538659922	32870	-0,29200878427948235	32870	600	32870	-0,0663386830915975	32870	0
32880	-0,066087386934400361	32880	600,00030882991382	32880	-0,0026600001422222436	32880	600	32880	-0,0663386830915975	32880	0
32890	-0,062993461000878465	32890	599,99939157439189	32890	-0,889137633560158	32890	600	32890	-0,0663386830915975	32890	0
32900	-0,075833183115731839	32900	599,99952983091907	32900	0,15117231407687087	32900	600	32900	-0,0663386830915975	32900	0
32910	-0,068728586343936929	32910	599,99756578093479	32910	-0,014104525953718639	32910	600	32910	-0,0663386830915975	32910	0
32920	-0,0627326500838563	32920	600,00117238379516	32920	0,10938598726798915	32920	600	32920	-0,0663386830915975	32920	0
32930	-0,067204372382127786	32930	599,99876353960292	32930	-0,49432019668605343	32930	600	32930	-0,0663386830915975	32930	0
32940	-0,0663653594365753	32940	600,00005297666621	32940	0,30596470504004891	32940	600	32940	-0,0663386830915975	32940	0
32950	-0,060697927656980032	32950	600,00108795797121	32950	0,83018366726516624	32950	600	32950	-0,0663386830915975	32950	0
32960	-0,070493381781596767	32960	600,00044682854968	32960	-0,65885799294486191	32960	600	32960	-0,0663386830915975	32960	0
32970	-0,071289263827125429	32970	599,99772273143742	32970	0,16699286464138557	32970	600	32970	-0,0663386830915975	32970	0
32980	-0,070849096149593629	32980	600,00098455834438	32980	0,8862546034230544	32980	600	32980	-0,0663386830915975	32980	0
32990	-0,072382157335768346	32990	599,99945396448425	32990	-0,86881126780239559	32990	600	32990	-0,0663386830915975	32990	0
33000	-0,057006922639720924	33000	600,00270449266907	33000	0,029797083590409876	33000	600	33000	-0,0663386830915975	33000	0
33010	-0,067696904976505587	33010	599,998702499652	33010	0,24061128516897973	33010	600	33010	-0,0663386830915975	33010	0
33020	-0,080788974845867056	33020	599,99735112661688	33020	-0,89770799479506636	33020	600	33020	-0,0663386830915975	33020	0
33030	-0,065944334884593656	33030	600,00076085742739	33030	-0,26810116119570315	33030	600	33030	-0,0663386830915975	33030	0
33040	-0,0681400310338594	33040	599,99873188668835	33040	-0,623398196684193	33040	600	33040	-0,0663386830915975	33040	0
33050	-0,078052872556640979	33050	599,99793054888994	33050	-0,66805322626184871	33050	600	33050	-0,0663386830915975	33050	0
33060	-0,0652004437605536	33060	599,9980802307814	33060	-1,1684518204676613	33060	600	33060	-0,0663386830915975	33060	0
33070	-0,064893047148882832	33070	600,00127872426958	33070	0,47434450449616283	33070	600	33070	-0,0663386830915975	33070	0
33080	-0,052623465073283596	33080	600,00375205543048	33080	1,114093500244663	33080	600	33080	-0,0663386830915975	33080	0
33090	-0,066875251637513164	33090	599,99807361884814	33090	0,36410341430512949	33090	600	33090	-0,0663386830915975	33090	0
33100	-0,057896807190562817	33100	600,00456244635814	33100	1,3130949442883813	33100	600	33100	-0,0663386830915975	33100	0
33110	-0,063200434899724225	33110	600,00027059301021	33110	-0,15857102350652574	33110	600	33110	-0,0663386830915975	33110	0
33120	-0,06565000628667006	33120	599,99992530018619	33120	0,12028030140541368	33120	600	33120	-0,0663386830915975	33120	0
33130	-0,062236068917954288	33130	599,9999324996553	33130	0,32319320093690618	33130	600	33130	-0,0663386830915975	33130	0
33140	-0,063814420870212912	33140	599,99871607098	33140	0,19415965800842491	33140	600	33140	-0,0663386830915975	33140	0
33150	-0,066018087170281015	33150	600,00059843805286	33150	-0,7070112809602771	33150	600	33150	-0,0663386830915975	33150	0
33160	-0,070411819755896221	33160	599,99754285782046	33160	-0,62660426277298631	33160	600	33160	-0,0663386830915975	33160	0
33170	-0,064603752892817612	33170	600,00185770553878	33170	0,84496329475954723	33170	600	33170	-0,0663386830915975	33170	0
33180	-0,06846217498829936	33180	599,99987166268966	33180	0,18116016377460459	33180	600	33180	-0,0663386830915975	33180	0
33190	-0,05560300790961014	33190	600,003366235748	33190	0,8759726668058494	33190	600	33190	-0,0663386830915975	33190	0
33200	-0,052595805665220458	33200	600,00301360661706	33200	0,094603516936945686	33200	600	33200	-0,0663386830915975	33200	0
33210	-0,074484686014209517	33210	600,00053313508988	33210	-0,12474179996462814	33210	600	33210	-0,0663386830915975	33210	0
33220	-0,072734626439349387	33220	599,99757499610052	33220	-0,833887309114308	33220	600	33220	-0,0663386830915975	33220	0
33230	-0,077822453302106465	33230	599,99735624795255	33230	-0,48109844647291378	33230	600	33230	-0,0663386830915975	33230	0
33240	-0,065613831785157353	33240	599,99858862537451	33240	-0,242701770421833	33240	600	33240	-0,0663386830915975	33240	0
33250	-0,058340837410480816	33250	600,00232888708717	33250	0,18152090939063725	33250	600	33250	-0,0663386830915975	33250	0
33260	-0,0687501147742225	33260	599,99774846780849	33260	-0,21996582642997015	33260	600	33260	-0,0663386830915975	33260	0
33270	-0,0743802189847851	33270	599,99851464483106	33270	-0,95238017144859966	33270	600	33270	-0,0663386830915975	33270	0
33280	-0,070319652392318063	33280	599,99849601758251	33280	0,16604754691188722	33280	600	33280	-0,0663386830915975	33280	0
33290	-0,0668710408709694	33290	599,99827549473241	33290	-0,44214660811020373	33290	600	33290	-0,0663386830915975	33290	0
33300	-0,070868625786231626	33300	599,99984905377744	33300	-0,51742142188492668	33300	600	33300	-0,0663386830915975	33300	0
33310	-0,0652975382979636	33310	600,00115037397165	33310	0,17663777852896079	33310	600	33310	-0,0663386830915975	33310	0
33320	-0,069910057613221	33320	600,00158542233146	33320	0,070539504705191353	33320	600	33320	-0,0663386830915975	33320	0
33330	-0,051069023874064028	33330	600,00411423795549	33330	1,0660993414991808	33330	600	33330	-0,0663386830915975	33330	0
33340	-0,071943513363629863	33340	599,99860850290224	33340	-0,50012637110342317	33340	600	33340	-0,0663386830915975	33340	0
33350	-0,0692826677738328	33350	599,99904170444177	33350	0,69219186585571857	33350	600	33350	-0,0663386830915975	33350	0
33360	-0,071170988249100661	33360	599,99820145868227	33360	-0,067782292257556484	33360	600	33360	-0,0663386830915975	33360	0
33370	-0,061416386507657114	33370	600,00087776794214	33370	-0,18796221180105538	33370	600	33370	-0,0663386830915975	33370	0
33380	-0,07318978420559541	33380	599,99898154844857	33380	-0,27692832883863333	33380	600	33380	-0,0663386830915975	33380	0
33390	-0,066522610024899426	33390	599,99783223816894	33390	-0,32846855461653152	33390	600	33390	-0,0663386830915975	33390	0
33400	-0,0685340250070375	33400	600,00081610112727	33400	-0,066085450303102339	33400	600	33400	-0,0663386830915975	33400	0
33410	-0,063927753998956241	33410	599,99878503316518	33410	-0,059435817480805286	33410	600	33410	-0,0663386830915975	33410	0
33420	-0,055233752424926084	33420	600,00265739634676	33420	0,13312349729468828	33420	600	33420	-0,0663386830915975	33420	0
33430	-0,066602084787487692	33430	599,99829660410762	33430	0,17275797826875561	33430	600	33430	-0,0663386830915975	33430	0
33440	-0,0582624084930275	33440	600,0005364841137	33440	-0,04175860283021085	33440	600	33440	-0,0663386830915975	33440	0
33450	-0,070524482893141172	33450	600,00066010611044	33450	-0,24156738195499078	33450	600	33450	-0,0663386830915975	33450	0
33460	-0,064278523262874032	33460	600,00034506887323	33460	-0,52485610931391991	33460	600	33460	-0,0663386830915975	33460	0
33470	-0,06902086731285699	33470	599,99746606447525	33470	-1,0725792914762717	33470	600	33470	-0,0663386830915975	33470	0
33480	-0,068266732470483718	33480	600,00100850882723	33480	-0,08911297129238	33480	600	33480	-0,0663386830915975	33480	0
33490	-0,0656720902451376	33490	599,99945125850513	33490	-0,786874324068571	33490	600	33490	-0,0663386830915975	33490	0
33500	-0,052740373616535781	33500	600,00396321027074	33500	0,60294808421556723	33500	600	33500	-0,0663386830915975	33500	0
33510	-0,071796484798465177	33510	599,99790909181013	33510	-1,1329803939949308	33510	600	33510	-0,0663386830915975	33510	0
33520	-0,065459291063384092	33520	599,99836668210014	33520	-0,019392853004954358	33520	600	33520	-0,0663386830915975	33520	0
33530	-0,066138054763181992	33530	599,99723427706408	33530	0,49987293443566339	33530	600	33530	-0,0663386830915975	33530	0
33540	-0,073636435754379559	33540	599,99834833981924	33540	-0,40022154042866187	33540	600	33540	-0,0663386830915975	33540	0
33550	-0,071298114016053238	33550	600,00028837670015	33550	-0,3904112266366046	33550	600	33550	-0,0663386830915975	33550	0
33560	-0,066850136805961552	33560	599,99879676437217	33560	0,06571636046724072	33560	600	33560	-0,0663386830915975	33560	0
33570	-0,07063343969714099	33570	599,99970698788991	33570	-0,089313986351095664	33570	600	33570	-0,0663386830915975	33570	0
33580	-0,061563740325395626	33580	600,00228188234587	33580	0,73980624581914789	33580	600	33580	-0,0663386830915975	33580	0
33590	-0,068751923445224253	33590	600,00004482448662	33590	0,43965960126474019	33590	600	33590	-0,0663386830915975	33590	0
33600	-0,070263247958425284	33600	600,00267200038388	33600	0,24956985586337771	33600	600	33600	-0,0663386830915975	33600	0
33610	-0,075271256587302576	33610	599,99863588393885	33610	-0,4780626339669688	33610	600	33610	-0,0663386830915975	33610	0
33620	-0,063220080262683678	33620	600,00198233998367	33620	0,019314518069638853	33620	600	33620	-0,0663386830915975	33620	0
33630	-0,058292647429716807	33630	600,00019630294219	33630	0,52792909015533929	33630	600	33630	-0,0663386830915975	33630	0
33640	-0,0675472516309556	33640	599,99683255253569	33640	-1,1414330140954716	33640	600	33640	-0,0663386830915975	33640	0
33650	-0,070171870791303423	33650	600,00103190194784	33650	-0,505283859854531	33650	600	33650	-0,0663386830915975	33650	0
33660	-0,069538130295170614	33660	599,99963936839822	33660	-0,020893569519464611	33660	600	33660	-0,0663386830915975	33660	0
33670	-0,078099587407550325	33670	599,99860348905622	33670	-0,56765251133264161	33670	600	33670	-0,0663386830915975	33670	0
33680	-0,05837566633607328	33680	600,00142022232092	33680	1,5069265911489707	33680	600	33680	-0,0663386830915975	33680	0
33690	-0,055426508031997231	33690	600,00198807295	33690	-0,18591753099307032	33690	600	33690	-0,0663386830915975	33690	0
33700	-0,063164607578063525	33700	600,00232898634624	33700	-0,19300847658241307	33700	600	33700	-0,0663386830915975	33700	0
33710	-0,066559196818612984	33710	600,00090286611567	33710	0,075967273045991976	33710	600	33710	-0,0663386830915975	33710	0
33720	-0,062502871604333307	33720	599,99866408422	33720	-0,28001690815402891	33720	600	33720	-0,0663386830915975	33720	0
33730	-0,0803007491122968	33730	599,99789181993356	33730	-0,52252041095567248	33730	600	33730	-0,0663386830915975	33730	0
33740	-0,065731513548666742	33740	599,99782759658763	33740	-0,36228507412913125	33740	600	33740	-0,0663386830915975	33740	0
33750	-0,058788810082192909	33750	600,000765665022	33750	0,053874830509071325	33750	600	33750	-0,0663386830915975	33750	0
33760	-0,065352595212841411	33760	599,99758225053154	33760	-0,51785239726330168	33760	600	33760	-0,0663386830915975	33760	0
33770	-0,072272688193748824	33770	599,99987409630853	33770	-0,46984515036352692	33770	600	33770	-0,0663386830915975	33770	0
33780	-0,067309267454822588	33780	599,99974267276207	33780	-0,46975326304980003	33780	600	33780	-0,0663386830915975	33780	0
33790	-0,047183638493736677	33790	600,00322740536569	33790	0,67910105044829283	33790	600	33790	-0,0663386830915975	33790	0
33800	-0,067184248678321054	33800	600,00109226465815	33800	-0,6713276566043247	33800	600	33800	-0,0663386830915975	33800	0
33810	-0,065835359466032667	33810	599,99974268717517	33810	0,64408325256000476	33810	600	33810	-0,0663386830915975	33810	0
33820	-0,069790536359109145	33820	600,00036406223785	33820	-0,958403279923727	33820	600	33820	-0,0663386830915975	33820	0
33830	-0,077593093396146465	33830	599,99783295570512	33830	0,018558109333604467	33830	600	33830	-0,0663386830915975	33830	0
33840	-0,075608211764263536	33840	599,99686217828935	33840	-0,22583335973291746	33840	600	33840	-0,0663386830915975	33840	0
33850	-0,074156666177196975	33850	599,99678375506357	33850	-0,89760067618854356	33850	600	33850	-0,0663386830915975	33850	0
33860	-0,065530798042433419	33860	599,99837664790709	33860	-0,22125653783505705	33860	600	33860	-0,0663386830915975	33860	0
