Name	YT Scope Project	
File	C:\Users\Administrator\Documents\TcXaeShell\TwinCAT_260713\ScopeLog\2026-08-20_Scope_1000mms_B.csv	
5400	-0,014571816145521246	5400	1,1152325384985895
5410	-0,012379911998358738	5410	1,1205453063908655
5420	-0,0053419230448595537	5420	1,10721373350856
5430	-0,012334261182753284	5430	1,1157246535732457
5440	-0,018786291932831285	5440	1,1136662386344298
5450	-0,021296958100872402	5450	1,1061234256654042
5460	-0,011834847972237952	5460	1,100173663283238
5470	0,0046987176545939171	5470	1,0966849534517007
5480	-0,024383244724551348	5480	1,1096743651206955
5490	-0,021610839354923209	5490	1,1083966041090361
5500	-0,0048160593996951105	5500	1,1190235453925017
5510	-0,0048651157468106556	5510	1,1177814242410618
5520	-0,0050926161605820341	5520	1,1067541732574382
5530	-0,00788417008172126	5530	1,1047832370109003
5540	0,0017567438301876739	5540	1,1060269717509952
5550	-0,011212747704817424	5550	1,1192103145428727
5560	-0,021411382865525658	5560	1,1217440773964225
5570	-0,021762611097806594	5570	1,1059971221799589
5580	-0,021325261304188013	5580	1,1134179066302976
5590	-0,011801519444854665	5590	1,0956066594742608
5600	-0,029325698727444772	5600	1,1082822498039218
5610	-0,020664850545684232	5610	1,1167933166327178
5620	-0,0070836281490922288	5620	1,110390733103255
5630	-0,01091713111927965	5630	1,1076544574832703
5640	-0,014453486949289354	5640	1,099557810453079
5650	-0,0081211432900269425	5650	1,101682389087866
5660	-0,011217023202503571	5660	1,1184179338009004
5670	-0,020007816688500237	5670	1,0972791846645924
5680	-0,019506269051055781	5680	1,106019578796581
5690	-0,022796534920220119	5690	1,1055895029644935
5700	-0,0074603893903029744	5700	1,095696891894018
5710	-0,021228477302392905	5710	1,1130887208456648
5720	-0,012929559296507	5720	1,1094131248834114
5730	-0,020310978051086937	5730	1,116109808867962
5740	-0,0060452105185975769	5740	1,1141833756514694
5750	-0,027931588994447754	5750	1,1176491799097283
5760	-0,020698122522899976	5760	1,116771010594902
5770	-0,0033090117808422695	5770	1,1134077054651128
5780	-0,017376510543222722	5780	1,104936636780395
5790	-0,020511706218536024	5790	1,1066145892195058
5800	-0,0043570780162810992	5800	1,1072528713502
5810	-0,018226584259409234	5810	1,1034436653597946
5820	-0,008152830397017391	5820	1,1169559940180058
5830	-0,021569088230795019	5830	1,1064636731017268
5840	-0,015896782622737509	5840	1,1111660251117967
5850	-0,0054558170550315808	5850	1,1073546260909013
5860	0,00068741623611608908	5860	1,096685833104428
5870	-0,0084566762441303581	5870	1,1040769902656038
5880	0,0013523149581691192	5880	1,1079609467093423
5890	-0,0085153806706688186	5890	1,0989909980333812
5900	-0,0095587283185878148	5900	1,1088441808441596
5910	-0,017947336601511592	5910	1,1134827325012602
5920	-0,00902745559877334	5920	1,1158538722058586
5930	-0,0272281219544695	5930	1,1084290015040683
5940	-0,003004412129645	5940	1,1143414470379589
5950	-0,010854580402949151	5950	1,1052337332441462
5960	-0,016247685536794523	5960	1,0998098787243198
5970	-0,00971944975348477	5970	1,1145584619459896
5980	-0,0033141303586606014	5980	1,1028461741612827
5990	-0,010030430253296661	5990	1,1038595257923063
6000	-0,014485609223725588	6000	1,1149431880905438
6010	-0,01256747825234218	6010	1,1093138779709919
6020	-0,0052961628579240956	6020	1,1124037889782743
6030	-0,010064970074307534	6030	1,1191250805881989
6040	-0,017252514021919338	6040	1,1013742784856244
6050	-0,0088904598835118954	6050	1,1041712529095622
6060	-0,011531232827270647	6060	1,1153826625967849
6070	-0,002138127424074451	6070	1,109031303084755
6080	-0,026438380502714305	6080	1,1243893243723633
6090	-0,00764092717611522	6090	1,1055388607705656
6100	-0,016794393794679289	6100	1,1197953476606486
6110	-0,02618459691015166	6110	1,0950537958863056
6120	-0,0060141175899146634	6120	1,1271698429642092
6130	-0,010817106754960457	6130	1,1102729187724125
6140	-0,015713981745002124	6140	1,1124917080144667
6150	-0,011691749202468757	6150	1,1138599574741304
6160	-0,0024454936687661496	6160	1,1087946012894698
6170	-0,007327696070003914	6170	1,0978911031497796
6180	-0,01106290789498361	6180	1,1138542821793718
6190	-0,0109908765944346	6190	1,1146237293826387
6200	-0,014618907736055379	6200	1,0884486171832901
6210	-0,021092554684627261	6210	1,1189885562332114
6220	-0,00077587810361571152	6220	1,0993107479531095
6230	-0,032595516591747517	6230	1,1138051544774787
6240	-0,0011461197974299965	6240	1,1048675055300146
6250	-0,018713580710928334	6250	1,1055945927213802
6260	-0,017860482339125662	6260	1,1201105889663778
6270	0,011693432248588377	6270	1,1156842506481526
6280	-0,019000571049523234	6280	1,112887412410198
6290	-0,0032805530176253581	6290	1,1301539066452311
6300	-0,0019726209257624455	6300	1,0999111844872276
6310	-0,021328989135080571	6310	1,1130954583269104
6320	-0,025619381247034872	6320	1,1024864213275329
6330	-0,014296764384564235	6330	1,1091070556162059
6340	-0,01712761536976996	6340	1,107178497456097
6350	-0,015298097319222629	6350	1,1058196589949887
6360	-0,016822365297157943	6360	1,1059401043289705
6370	0,00082816131273015178	6370	1,1016109338070688
6380	-0,0091825902074130685	6380	1,1170570370698265
6390	-0,018957796992103357	6390	1,1146021571998761
6400	-0,013265418353142261	6400	1,0977415400401436
6410	-0,019641783536932109	6410	1,122452424308483
6420	-0,0078770461163048984	6420	1,1023312490109143
6430	-0,026674073184924263	6430	1,1236421143805233
6440	-0,024079080693476088	6440	1,0990590700756018
6450	-0,012838140938225114	6450	1,1252923052383039
6460	-0,02391347963538475	6460	1,1025599867014213
6470	-0,010199593992128114	6470	1,1020522442074059
6480	-0,015535336342369647	6480	1,1089768537401394
6490	-0,016577889394209882	6490	1,11073206390571
6500	-0,0085475869177127628	6500	1,12103455093723
6510	-0,026654156562848724	6510	1,1026703564864639
6520	-0,0070114536279671635	6520	1,1120758662585346
6530	-0,0029543719884109775	6530	1,1131631126686061
6540	-0,0070503101851889611	6540	1,1284826507392438
6550	-0,024221825885209484	6550	1,110079077052893
6560	-0,0087173128296263776	6560	1,1144044027570377
6570	-0,026495596944435769	6570	1,1022246601127022
6580	-0,018916359020873231	6580	1,1028153687272271
6590	-0,0037867684754972061	6590	1,1090635026572295
6600	-0,0056819401261693787	6600	1,0936101080213705
6610	-0,0072848659601571237	6610	1,1038747444066612
6620	-0,0012344467866697833	6620	1,106339650190747
6630	-0,01056486919544798	6630	1,1014449602373075
6640	-0,0052882540148182274	6640	1,1176068796281895
6650	-0,027401815217255442	6650	1,1154477759062775
6660	-0,011756056432749433	6660	1,1075139557903351
6670	-0,014619212675813249	6670	1,1124964852849324
6680	-0,012554776033028363	6680	1,1121366659319951
6690	-0,0044389222741756194	6690	1,1023852134689713
6700	-0,0053472566857966745	6700	1,12274859315247
6710	-0,017433481151621397	6710	1,1133220992499684
6720	0,0017476913686277256	6720	1,1163900315485986
6730	-0,018833616111646575	6730	1,1167238404171422
6740	-0,0020038357899655056	6740	1,106354967053788
6750	-0,01609243390840218	6750	1,1022986702607349
6760	-0,011813199460890879	6760	1,0970794346385733
6770	0,00030105343333910203	6770	1,1065074169485516
6780	-0,010708532354038692	6780	1,1035923327113464
6790	-0,0075736730460453884	6790	1,1112243174239274
6800	-0,017761320616298117	6800	1,1080939214892365
6810	-0,014796532247032167	6810	1,1140945396493933
6820	-0,015226088296624541	6820	1,0942493358636687
6830	-0,017134087416662652	6830	1,1058159996798147
6840	-0,014458451048501861	6840	1,1019141287815912
6850	-0,012997733275399347	6850	1,1109365232630335
6860	-0,020612395699015535	6860	1,1163759679064469
6870	-0,0084771390167576854	6870	1,0911877603948812
6880	-0,018206927746000263	6880	1,119954363267631
6890	0,002361140369984915	6890	1,1072951438333369
6900	-0,018343336719336578	6900	1,1079138309458898
6910	-0,015411668188677535	6910	1,120932283760461
6920	-0,011692691595782434	6920	1,1015144597871618
6930	-0,031877087426660636	6930	1,1070064286035029
6940	-0,018652166731735462	6940	1,0970793777567314
6950	0,0072698393378788587	6950	1,1245723042669333
6960	-0,015045620100917511	6960	1,1185639388030124
6970	-0,022116381572221792	6970	1,0953110471056031
6980	-0,012765035626425305	6980	1,1077264084167657
6990	-0,018295719236710185	6990	1,1206721934434136
7000	-0,0043994988857463382	7000	1,1050215932215186
7010	-0,0058179792116108651	7010	1,0894399843652063
7020	-0,012002585005759327	7020	1,1026221321472
7030	-0,027716111762939141	7030	1,1234216895652491
7040	-0,0083178295257701276	7040	1,1112284372375583
7050	-0,012787347048371344	7050	1,107483844126383
7060	-0,0050078875744109354	7060	1,1098772978479654
7070	-0,01833423890435305	7070	1,0988102202109524
7080	-0,025396733385050361	7080	1,1092812202946243
7090	-0,014326420162286375	7090	1,1056582814091358
7100	-0,013216320524369043	7100	1,0960171357792594
7110	-0,015017180785185474	7110	1,1031084580639565
7120	-0,0025944138248764647	7120	1,0952633661634954
7130	-0,022028087913883325	7130	1,1216860660092911
7140	-0,0073526741020332794	7140	1,1120735388474095
7150	-0,016760643000251506	7150	1,0966517300766598
7160	-0,01204985131762751	7160	1,0953437028305082
7170	-0,013712163364892208	7170	1,1232700386013295
7180	-0,0049011496711239338	7180	1,1222430910803249
7190	-0,021780234917704012	7190	1,1263992764263351
7200	-0,0066540189732203657	7200	1,1190631925162995
7210	-0,015998506676182658	7210	1,1122402309602322
7220	-0,02026983943317761	7220	1,1053319846150962
7230	-0,012444617778760436	7230	1,117112835272587
7240	-0,001810839240962361	7240	1,1009368997816216
7250	-0,030072611050012417	7250	1,1172568753716898
7260	-0,020470971310290739	7260	1,1132640396427243
7270	-0,017940540109170504	7270	1,1120213754655874
7280	-0,023968073254159332	7280	1,1114197976313811
7290	-0,011223618662053755	7290	1,1003319531240166
7300	-0,014716539647534251	7300	1,098419363335744
7310	-0,010666402723209047	7310	1,1163879430937411
7320	-0,0030145833943156044	7320	1,0909843223249034
7330	-0,013066891136448275	7330	1,1283893687967519
7340	-0,0087086523794976389	7340	1,1101001456865349
7350	-0,010519232867281183	7350	1,112584628975583
7360	-0,024358038473828579	7360	1,1172821693075565
7370	-0,01713059231725049	7370	1,1033412650379055
7380	-0,024922040367199763	7380	1,0956481274804917
7390	-0,0096880200256843838	7390	1,11602864494546
7400	-0,024150406474754089	7400	1,100372028790916
7410	-0,021494658872344967	7410	1,1057341855527938
7420	-0,016188957695107267	7420	1,1022017521143839
7430	-0,022143002970422539	7430	1,1207486758361098
7440	0,00059374240281914953	7440	1,1159850403807963
7450	-0,00952476442856918	7450	1,1022684342266953
7460	-0,0069389488733382822	7460	1,0937286650050901
7470	-0,025441506766149719	7470	1,0949689405992413
7480	-0,01282761324005155	7480	1,1245285116310735
7490	-0,0029459379528030032	7490	1,1085034930170867
7500	-0,023577846337279839	7500	1,0998358233757111
7510	-0,0031187109927140228	7510	1,1203079049390574
7520	-0,0041501233414980819	7520	1,1140904627328563
7530	-0,0029082022928284173	7530	1,1137126199283982
7540	-0,00069795442113773989	7540	1,1138042101486092
7550	-0,025017494286403784	7550	1,103671306016085
7560	-0,016308560477526487	7560	1,1058723627095481
7570	-0,01275335010859205	7570	1,1081111421654639
7580	-0,010850052287518489	7580	1,1087182275444931
7590	-0,018935276234888124	7590	1,1163238667379098
7600	-0,017109597646268817	7600	1,1095650473237149
7610	-0,02286989836720035	7610	1,115001081161739
7620	-0,0090427216531054552	7620	1,10128112538555
7630	-0,014054717481160928	7630	1,1064421889783827
7640	0,0060076627295688944	7640	1,1128345157750892
7650	-0,017011622691619117	7650	1,1111776223666103
7660	-0,025404162851311425	7660	1,0883175171482782
7670	-0,023605115765944366	7670	1,1049477384659123
7680	-0,015419133498165217	7680	1,0987813716863732
7690	0,0046735098949769877	7690	1,1082778164039122
7700	-0,020604967819773921	7700	1,1244059252076848
7710	-0,033338587642236926	7710	1,1007339888695356
7720	0,0063887194018429081	7720	1,1143315841012489
7730	-0,021211438808782079	7730	1,1231807925465087
7740	-0,015193916576245676	7740	1,1091797938934296
7750	-0,0134687663755474	7750	1,115457026460061
7760	-0,015533868438567709	7760	1,0980438689412733
7770	-0,018810641092076752	7770	1,0988931291071853
7780	-0,0165167452931952	7780	1,1046915439087293
7790	-0,0087276625639447387	7790	1,1215234074293174
7800	-0,024559580527807212	7800	1,1183435897873681
7810	-0,021405270661960768	7810	1,1111343550934372
7820	-0,015987569136864888	7820	1,1024861596519007
7830	-0,018584365886062625	7830	1,1056255225953979
7840	-0,014203422537571432	7840	1,1025394980678536
7850	-0,01639431467875295	7850	1,112371098897408
7860	-0,0039668955218498626	7860	1,0970806848311021
7870	-0,00862234560770321	7870	1,0988190302308638
7880	-0,0063614099214302777	7880	1,1154798368766412
7890	-0,001390445480410882	7890	1,097348866122293
7900	-0,022114160171364798	7900	1,1238275755369787
7910	-0,007629288941759205	7910	1,1029605852173943
7920	-0,0011381698627532537	7920	1,096310393676426
7930	-0,019931977711109543	7930	1,103738946955352
7940	-0,016998756998534349	7940	1,1120353361567148
7950	-0,026247647438957734	7950	1,1001279035552736
7960	-0,018275965065980712	7960	1,1155890634890302
7970	-0,019040921562216307	7970	1,1076246339905294
7980	-0,023488553557330989	7980	1,1072883100414845
7990	0,0042749165750241283	7990	1,096180304298318
8000	-0,018324569422756797	8000	1,10814227116811
8010	-0,010038116639254449	8010	1,1251331705869936
8020	-0,0085399374246936163	8020	1,113485626813477
8030	-0,011953238584712365	8030	1,1058272513545526
8040	-0,0054084061456319988	8040	1,0933263908903168
8050	-0,024912259159635512	8050	1,1150689433228516
8060	-0,0059622444524366968	8060	1,1144522176943104
8070	-0,018754251165714508	8070	1,1291737505893484
8080	-0,019693126276021714	8080	1,1095125565406745
8090	-0,015036957289350207	8090	1,1117872979502048
8100	-0,015789143031699125	8100	1,1077048982961872
8110	0,0035407659144806865	8110	1,1044128028080293
8120	-0,012152463713316439	8120	1,1071988524242982
8130	-0,023156163202078788	8130	1,1039569749853764
8140	-0,000416961663326438	8140	1,096872493955757
8150	-0,015299604865179239	8150	1,1067284939887865
8160	-0,0060510363741199816	8160	1,11615320620408
8170	-0,012310351434735906	8170	1,1134143457500296
8180	-0,01437262882555318	8180	1,1224863378671923
8190	-0,013663919125877904	8190	1,1066415055353576
8200	-0,024367529743646039	8200	1,1032577051468278
8210	-0,013752281825953871	8210	1,1141012038587048
8220	-0,012117403935605623	8220	1,1037209049642796
8230	-0,0064098146273411146	8230	1,1202546860045823
8240	-0,0040199825792618495	8240	1,0993704314577382
8250	-0,0090484887066326937	8250	1,1098486001584893
8260	-0,016786094977501335	8260	1,1111097149309512
8270	-0,017144076229375148	8270	1,1146290696573937
8280	-0,021615626420295617	8280	1,1115023662707406
8290	-0,0071581766802274	8290	1,1152675074420413
8300	-0,026294286163113339	8300	1,1116674724787063
8310	-0,00035879216554742682	8310	1,0940653349062044
8320	-0,022288939456924142	8320	1,1026471638550681
8330	-0,0088126785304743823	8330	1,1226312715786562
8340	-0,0030683315697798575	8340	1,1123600516228533
8350	-0,013077906765753851	8350	1,1136444101055518
8360	-0,020628724037810173	8360	1,1082700154351373
8370	-0,0093454375714335011	8370	1,1117177980482627
8380	-0,00814001530471972	8380	1,1156228643717876
8390	-0,018491395632498756	8390	1,1011673762751357
8400	-0,02167287531595875	8400	1,1143975835065356
8410	-0,013253705595818949	8410	1,1108422602945867
8420	-0,00890238977616447	8420	1,1045373901917297
8430	-0,011491556912068926	8430	1,1225043843414624
8440	-0,024851586108275526	8440	1,1129856185754132
8450	-0,015909639408910166	8450	1,1083156490028689
8460	-0,012314042073949988	8460	1,1132132012880995
8470	-0,012519600828367802	8470	1,0877301194297162
8480	-0,022998381042921984	8480	1,1102651819000895
8490	0,0028935803436945327	8490	1,1104735273605306
8500	-0,024354303107782627	8500	1,1221449129331331
8510	-0,004506898027787992	8510	1,1160432620451635
8520	-0,012175158624798028	8520	1,1106039875819183
8530	-0,004381532568150927	8530	1,11555831347374
8540	-0,0087409298755431759	8540	1,099405938113462
8550	-0,011623898340244892	8550	1,1107067967629996
8560	-0,014351547073627962	8560	1,0934217684593506
8570	-0,015219773977082534	8570	1,1054674232838304
8580	-0,011115085576461412	8580	1,1225684411254426
8590	-0,008936163450952465	8590	1,1117804922362398
8600	-0,019389309044349632	8600	1,1084945449569432
8610	-0,0039218927603845233	8610	1,1121024759446183
8620	-0,0093626998180268931	8620	1,1209916284417862
8630	-0,0099468931420727061	8630	1,0971289642340665
8640	-0,019236119171051683	8640	1,0966930302828704
8650	-0,016421567532960629	8650	1,1041098311977111
8660	-0,024802543428531842	8660	1,1083742730579083
8670	-0,025287191805206905	8670	1,11162742013209
8680	-0,022359316613363836	8680	1,1053462679683912
8690	-0,010928528407141123	8690	1,0987293308969857
