Name	actposB	Name	actposX	Name	actveloX	Name	setposX	Name	setposB	Name	setveloX
SymbolComment	B coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	X coordinate.	SymbolComment	B coordinate.	SymbolComment	X coordinate.
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462	IndexGroup	61462
IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0	IndexOffset	0
SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.ACT.ActVelo.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.x	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetPos.b	SymbolName	MAIN.Xpmover[0].MCTOPLC.SET.SetVelo.x
NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1	NetID	169.254.116.218.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

104900	-0,0022642292543070025	104900	119,99959850597215	104900	0,16017533014333396	104900	120	104900	0	104900	0
104910	-0,0014202641845291048	104910	119,99795380080079	104910	-0,26449160400622429	104910	120	104910	0	104910	0
104920	-0,0033940030093757342	104920	119,99997462130635	104920	1,1893238137717872	104920	120	104920	0	104920	0
104930	-0,0041361410262060385	104930	119,99863285465587	104930	0,46967292929147414	104930	120	104930	0	104930	0
104940	-0,0010420113195530709	104940	119,99912957240542	104940	0,019821526608281015	104940	120	104940	0	104940	0
104950	0,0015404888030757862	104950	120,0029605139511	104950	1,2102530732264187	104950	120	104950	0	104950	0
104960	0,0064387102551404351	104960	120,00025932947679	104960	0,32087255603373005	104960	120	104960	0	104960	0
104970	-0,001162002429645136	104970	120,00213777787992	104970	-0,46322096360255893	104970	120	104970	0	104970	0
104980	0,0035076110692264916	104980	120,00155091106063	104980	0,61063550693835489	104980	120	104980	0	104980	0
104990	-0,002715949255619186	104990	120,00108555755131	104990	0,12351963408923705	104990	120	104990	0	104990	0
105000	-0,00087889003881500634	105000	120,0017221242378	105000	-0,23783438059932324	105000	120	105000	0	105000	0
105010	0,015792493684031992	105010	120,00022347771305	105010	0,50228288457800663	105010	120	105010	0	105010	0
105020	-0,0019930959366672974	105020	120,00192658989518	105020	0,15486229103274951	105020	120	105020	0	105020	0
105030	0,0048541779988636085	105030	119,99925912824354	105030	-0,28079855415200272	105030	120	105030	0	105030	0
105040	0,0031538142658404638	105040	119,99951189352478	105040	-0,99319462061898212	105040	120	105040	0	105040	0
105050	-0,010834786458727451	105050	119,99840911548036	105050	-0,16772967783991413	105050	120	105050	0	105050	0
105060	0,011504129571533609	105060	120,00144427723421	105060	0,59679635269255837	105060	120	105060	0	105060	0
105070	-0,0038928700113854964	105070	120,00114438296463	105070	-0,64240472694750672	105070	120	105070	0	105070	0
105080	0,0044081777983643426	105080	120,00114147119953	105080	0,70342614076895826	105080	120	105080	0	105080	0
105090	-0,00945283909449654	105090	119,99833538246465	105090	-0,893876265943349	105090	120	105090	0	105090	0
105100	-0,00042721789288129752	105100	119,99973627927844	105100	-0,24598911582840294	105100	120	105100	0	105100	0
105110	-0,0038375384914464054	105110	119,99748203367003	105110	-0,86939194534238662	105110	120	105110	0	105110	0
105120	0,0034323256821778571	105120	120,00133231194036	105120	0,062341683695543895	105120	120	105120	0	105120	0
105130	-0,0039643310511632357	105130	119,99895547751589	105130	-0,36756530455125114	105130	120	105130	0	105130	0
105140	0,0089042107823919265	105140	120,00198158473704	105140	0,82097533542376255	105140	120	105140	0	105140	0
105150	-0,021522139493050121	105150	119,99584980813857	105150	-0,13031916044871006	105150	120	105150	0	105150	0
105160	-0,0070494696071279495	105160	119,99730454168568	105160	-0,29779992626307239	105160	120	105160	0	105160	0
105170	0,010088664961856567	105170	120,00227981732473	105170	0,1605566048891949	105170	120	105170	0	105170	0
105180	0,00060558518412945838	105180	120,00140908451944	105180	0,37145404284596006	105180	120	105180	0	105180	0
105190	0,0054450554361295559	105190	120,00233494199053	105190	-0,77257125573501173	105190	120	105190	0	105190	0
105200	-0,0036682177566546084	105200	119,99869853128885	105200	-0,11290994729269921	105200	120	105200	0	105200	0
105210	0,0044106883422406129	105210	119,99976733113677	105210	-1,4104015358129658	105210	120	105210	0	105210	0
105220	0,0049982062084569252	105220	120,00166388385053	105220	0,81151041480060748	105220	120	105220	0	105220	0
105230	-0,0032213014741852893	105230	119,99863132602077	105230	-0,60730478870042082	105230	120	105230	0	105230	0
105240	0,013449940652096344	105240	120,00088614570083	105240	0,020422514490662125	105240	120	105240	0	105240	0
105250	-0,006930529367082619	105250	119,99767800216773	105250	-0,546822045440449	105250	120	105250	0	105250	0
105260	-0,0032545114324119082	105260	119,99866558059637	105260	-0,2248410781345131	105260	120	105260	0	105260	0
105270	-0,0071564711699049731	105270	119,99988619256183	105270	-0,1123749793881923	105270	120	105270	0	105270	0
105280	-0,0032439716824469852	105280	119,99868977893401	105280	-0,56212949402449441	105280	120	105280	0	105280	0
105290	-0,0057469165547674528	105290	119,99776554145531	105290	-0,29327645055496782	105290	120	105290	0	105290	0
105300	0,0030180069227895875	105300	120,00109047417591	105300	0,70696494512096786	105300	120	105300	0	105300	0
105310	-0,00042440095816667921	105310	119,9982442679121	105310	-1,2037075726901794	105310	120	105310	0	105310	0
105320	-0,0007349519468235773	105320	120,00003381570915	105320	-0,30621385722802746	105320	120	105320	0	105320	0
105330	-0,0035766299532927928	105330	119,9992238275659	105330	0,16315337596000781	105330	120	105330	0	105330	0
105340	0,00867513419158056	105340	120,00158967938469	105340	0,16011991721315394	105340	120	105340	0	105340	0
105350	0,015822005135600305	105350	120,00520508481159	105350	1,2952828324103891	105350	120	105350	0	105350	0
105360	-0,020598737387945432	105360	119,99307214808026	105360	-1,6588335218662837	105360	120	105360	0	105360	0
105370	-0,0053413342199861427	105370	119,99964826116374	105370	0,3647556356723024	105370	120	105370	0	105370	0
105380	-0,018908536304053303	105380	119,99550187386956	105380	-0,51960092879412034	105380	120	105380	0	105380	0
105390	-0,0082817202144518185	105390	119,99869075185326	105390	-0,16684262561637092	105390	120	105390	0	105390	0
105400	-0,0021798016793996527	105400	119,99761108912863	105400	-0,56758346329440568	105400	120	105400	0	105400	0
105410	0,0035020405963749881	105410	120,0007293061374	105410	0,21783673322479497	105410	120	105410	0	105410	0
105420	-0,00026905911294331907	105420	120,00230778594865	105420	0,19010626146421772	105420	120	105420	0	105420	0
105430	-0,0013508348940625596	105430	119,9973063685857	105430	-0,77331831304789578	105430	120	105430	0	105430	0
105440	0,0083419788831476781	105440	120,00219117132787	105440	0,43965699037511974	105440	120	105440	0	105440	0
105450	0,0020912449034700751	105450	120,00079070201659	105450	-0,041298021072725621	105450	120	105450	0	105450	0
105460	0,016223443314787461	105460	120,00200803610002	105460	-0,34833805212333824	105460	120	105460	0	105460	0
105470	-0,0015484801817179277	105470	120,00208422279583	105470	-0,067597851476062537	105470	120	105470	0	105470	0
105480	-0,011611575782656815	105480	119,99790164899962	105480	0,024145595526460367	105480	120	105480	0	105480	0
105490	7,534868972505606E-06	105490	119,99824111693498	105490	-0,95134123694597084	105490	120	105490	0	105490	0
105500	-0,00664584247663253	105500	120,00026963285109	105500	1,1456586524788741	105500	120	105500	0	105500	0
105510	-0,00093293107582686932	105510	120,00053903916977	105510	1,5577894819425922	105510	120	105510	0	105510	0
105520	-0,002110381123649504	105520	120,00120621071619	105520	-0,42378620894045416	105520	120	105520	0	105520	0
105530	-0,0037664254898094295	105530	119,99949443627489	105530	0,45796932812766755	105530	120	105530	0	105530	0
105540	0,0012812179679198353	105540	119,99929335510768	105540	0,8442169758464162	105540	120	105540	0	105540	0
105550	-0,0073430737495752208	105550	119,99936386496947	105550	-0,1839387996875288	105550	120	105550	0	105550	0
105560	0,0082358603000536428	105560	120,00052861600307	105560	0,24288460549871271	105560	120	105560	0	105560	0
105570	0,0018152249373685088	105570	120,00105797232249	105570	0,16446920303983975	105570	120	105570	0	105570	0
105580	-0,0091209053059574784	105580	119,99980615747849	105580	-0,050211415915602936	105580	120	105580	0	105580	0
105590	-0,0079576518976569709	105590	119,99826150555592	105590	-1,0382993359610089	105590	120	105590	0	105590	0
105600	1,1615957743465921E-06	105600	120,00020863513896	105600	-0,41945410467586342	105600	120	105600	0	105600	0
105610	0,0079777576671184788	105610	120,00063939958011	105610	0,31917809530720326	105610	120	105610	0	105610	0
105620	-0,0059920031054204893	105620	119,99966560035855	105620	-1,0645053995788745	105620	120	105620	0	105620	0
105630	-0,0078122181991082248	105630	119,9970528379381	105630	-0,20781257613362791	105630	120	105630	0	105630	0
105640	-0,0058645409878969922	105640	119,99829499002972	105640	-0,34318949259109011	105640	120	105640	0	105640	0
105650	-0,0052442967469341177	105650	119,9977172210171	105650	0,2215530799986937	105650	120	105650	0	105650	0
105660	-0,003760105604378857	105660	119,9982737371201	105660	0,0037797850209363992	105660	120	105660	0	105660	0
105670	-0,0016215857277167331	105670	120,00118552913175	105670	0,66126342972455665	105670	120	105670	0	105670	0
105680	-0,00050680360282231811	105680	119,99887680379445	105680	-0,336045111976807	105680	120	105680	0	105680	0
105690	0,010534146354322271	105690	120,00215602031121	105690	0,032438332797754162	105690	120	105690	0	105690	0
105700	0,0011059475488855227	105700	120,00135174365789	105700	0,16109896943484037	105700	120	105700	0	105700	0
105710	0,0076163530318881234	105710	119,99897979439078	105710	-0,68845342592393677	105710	120	105710	0	105710	0
105720	0,0018332445579560684	105720	120,00110734685634	105720	-0,048046970012857987	105720	120	105720	0	105720	0
105730	0,00010412660306698433	105730	119,99983658829342	105730	-0,19850381684441035	105730	120	105730	0	105730	0
105740	0,018731339497285684	105740	120,00242072430869	105740	1,0199956514075645	105740	120	105740	0	105740	0
105750	-0,015155391897954014	105750	119,99689101009855	105750	-0,6039027604116769	105750	120	105750	0	105750	0
105760	-0,0162770895407243	105760	119,99385655885763	105760	-1,4886186096580725	105760	120	105760	0	105760	0
105770	-0,0023625528238630919	105770	120,00104716679344	105770	0,42509984111257593	105770	120	105770	0	105770	0
105780	0,0042015824214681518	105780	119,99765774686176	105780	-0,089124939474212073	105780	120	105780	0	105780	0
105790	0,00063916584798865968	105790	120,00117826689585	105790	0,22714813767925407	105790	120	105790	0	105790	0
105800	-0,011649000459913595	105800	120,00051983215434	105800	-0,35093448956364237	105800	120	105800	0	105800	0
105810	0,0076737190306335424	105810	119,99764282997126	105810	0,0658814231366085	105810	120	105810	0	105810	0
105820	0,0081539705547772259	105820	120,00257363131931	105820	0,15598253071708945	105820	120	105820	0	105820	0
105830	0,0096084579223720667	105830	120,00200187384421	105830	1,615298841330099	105830	120	105830	0	105830	0
105840	-0,0025132817248614326	105840	120,00031117096378	105840	-1,3169110179051953	105840	120	105840	0	105840	0
105850	-0,011573882565715487	105850	119,99827830562457	105850	-1,4405562643769385	105850	120	105850	0	105850	0
105860	0,015007410519866668	105860	120,00080986080607	105860	0,78358946729338008	105860	120	105860	0	105860	0
105870	-0,0092594750281455515	105870	119,99782240764363	105870	-1,012880924740005	105870	120	105870	0	105870	0
105880	-0,005932912411814561	105880	120,00036572837421	105880	0,2368185958853461	105880	120	105880	0	105880	0
105890	-0,012218011667533713	105890	119,9976497747985	105890	-0,75365529016715227	105890	120	105890	0	105890	0
105900	0,0056795093081706211	105900	119,99836036378113	105900	-0,13164553465683976	105900	120	105900	0	105900	0
105910	0,0088099764890790366	105910	119,99983027391856	105910	-0,20183567313123227	105910	120	105910	0	105910	0
105920	0,0044465352909145717	105920	120,00139036838856	105920	0,64814984564659994	105920	120	105920	0	105920	0
105930	0,00022695761828643422	105930	120,00025011996728	105930	0,13057742203456119	105930	120	105930	0	105930	0
105940	0,002551496565560727	105940	120,0000937650556	105940	-0,577386780024204	105940	120	105940	0	105940	0
105950	0,00473817285703561	105950	120,00103885151678	105950	0,12245378985009009	105950	120	105950	0	105950	0
105960	0,00944118983992779	105960	120,00054910461171	105960	0,089824349901672373	105960	120	105960	0	105960	0
105970	-0,00072067941641003688	105970	119,99930854184598	105970	0,51097248243323135	105970	120	105970	0	105970	0
105980	-0,017365026082159674	105980	119,99778555247458	105980	-0,87498342122384432	105980	120	105980	0	105980	0
105990	0,0010440377485584729	105990	120,00045111965265	105990	-0,28852078415227178	105990	120	105990	0	105990	0
106000	0,0083584541527328225	106000	120,00330553049489	106000	0,84084158882402527	106000	120	106000	0	106000	0
106010	0,00099228326338144366	106010	119,99900554486882	106010	-0,14500088183703744	106010	120	106010	0	106010	0
106020	-0,0013513462983577396	106020	119,99982606969392	106020	0,0572955566620805	106020	120	106020	0	106020	0
106030	-0,018704236741554834	106030	119,99396672958731	106030	-0,34653180276740031	106030	120	106030	0	106030	0
106040	-0,0067729596326560875	106040	119,99826275714391	106040	-1,0248685287010053	106040	120	106040	0	106040	0
106050	0,016210763352756986	106050	120,00188892396815	106050	1,8298533822105556	106050	120	106050	0	106050	0
106060	-0,0016439803584685781	106060	120,00007677443654	106060	0,35070620171034905	106060	120	106060	0	106060	0
106070	0,0073307931880329273	106070	120,00275153877192	106070	0,50913932644669013	106070	120	106070	0	106070	0
106080	-0,009926172968188306	106080	119,99791632651959	106080	-0,60690769259219013	106080	120	106080	0	106080	0
106090	0,020488727493721434	106090	120,00300174291732	106090	0,722278175879167	106090	120	106090	0	106090	0
106100	0,00096110747909156633	106100	120,00087154179441	106100	0,048449830060061816	106100	120	106100	0	106100	0
106110	0,00907342409540626	106110	120,00060455713528	106110	-0,49290893706790773	106110	120	106110	0	106110	0
106120	-0,0031163273991034546	106120	120,0018338803728	106120	-0,10384262248357756	106120	120	106120	0	106120	0
106130	0,014646777503046507	106130	120,00348221868742	106130	0,52063447041085276	106130	120	106130	0	106130	0
106140	0,011501985413364129	106140	120,00152476492565	106140	0,083248429739055441	106140	120	106140	0	106140	0
106150	-0,0057595096007850913	106150	119,99792454168286	106150	-0,048010063333836395	106150	120	106150	0	106150	0
106160	-0,0028686788758690855	106160	119,99670960293906	106160	-0,21760466793279187	106160	120	106160	0	106160	0
106170	-0,0036888647424943612	106170	120,00095811515372	106170	1,0611599700200758	106170	120	106170	0	106170	0
106180	-0,0185953074613797	106180	119,99412916622588	106180	-0,13281862552973905	106180	120	106180	0	106180	0
106190	0,00069915603687731081	106190	120,00014290698786	106190	1,618748964129646	106190	120	106190	0	106190	0
106200	-0,0057009705316496519	106200	120,00152560167523	106200	0,32251652905804323	106200	120	106200	0	106200	0
106210	-0,0012318507147987949	106210	119,99988420565724	106210	-0,70129281115898834	106210	120	106210	0	106210	0
106220	-0,0015706704638444023	106220	120,0016265270029	106220	0,85225079057193021	106220	120	106220	0	106220	0
106230	0,0026004817819671065	106230	119,99946016559012	106230	-0,69744374348597782	106230	120	106230	0	106230	0
106240	0,00960513013018494	106240	120,00306097672181	106240	0,43569645145947206	106240	120	106240	0	106240	0
106250	0,020142879385912117	106250	120,00522367448203	106250	0,50127500915964185	106250	120	106250	0	106250	0
106260	0,0072224681690150026	106260	119,99990536466648	106260	-0,599642268794102	106260	120	106260	0	106260	0
106270	-0,0157090942752054	106270	119,99760987905158	106270	-1,7260489509320909	106270	120	106270	0	106270	0
106280	0,0035914835917184983	106280	119,99699110318791	106280	0,14216613643229537	106280	120	106280	0	106280	0
106290	0,00020443022391424391	106290	119,99814036170236	106290	0,10510409709569553	106290	120	106290	0	106290	0
106300	-0,0081204238687174277	106300	119,99743473526669	106300	-0,212179151037877	106300	120	106300	0	106300	0
106310	0,0031794650248324259	106310	120,00109353839324	106310	0,337855518895531	106310	120	106310	0	106310	0
106320	-0,0080513730997545767	106320	120,00167191845789	106320	0,620677523449625	106320	120	106320	0	106320	0
106330	-0,012573744967634812	106330	119,99836152689085	106330	-0,54380975841626666	106330	120	106330	0	106330	0
106340	0,0093341745909119745	106340	120,00284703287636	106340	0,022994317481849103	106340	120	106340	0	106340	0
106350	0,010946349810151813	106350	120,00284358977655	106350	0,24029521090516171	106350	120	106350	0	106350	0
106360	0,018493676289720089	106360	120,00273644418675	106360	0,21086379377069087	106360	120	106360	0	106360	0
106370	-0,0024684988799039717	106370	119,99844470206628	106370	0,6499250797106958	106370	120	106370	0	106370	0
106380	0,00064654743993784562	106380	119,99997903315716	106380	-0,15090708057856375	106380	120	106380	0	106380	0
106390	0,0030557260431124354	106390	119,99944295874143	106390	0,0775600422911199	106390	120	106390	0	106390	0
106400	0,00052070295997271813	106400	120,00082841707125	106400	0,42809119260083672	106400	120	106400	0	106400	0
106410	-0,0042151901778539414	106410	119,99777014189169	106410	-1,1315451229090159	106410	120	106410	0	106410	0
106420	-0,0082782972620254174	106420	120,00158995962379	106420	0,055652965560999745	106420	120	106420	0	106420	0
106430	0,0043614720073046368	106430	119,99843613620816	106430	0,28843380492923681	106430	120	106430	0	106430	0
106440	0,010364625428431123	106440	120,00332674029404	106440	1,4673805223846048	106440	120	106440	0	106440	0
106450	-0,0062641434957506313	106450	120,00004207555773	106450	0,09157867410407533	106450	120	106450	0	106450	0
106460	-0,0067516995878330521	106460	120,00028010247623	106460	0,18862246179532957	106460	120	106460	0	106460	0
106470	0,0019269686987001943	106470	120,00151902145062	106470	0,572849455468464	106470	120	106470	0	106470	0
106480	0,011974266714062294	106480	119,99967092814106	106480	-0,3779864579138339	106480	120	106480	0	106480	0
106490	-0,0098365528363017259	106490	119,99855406825608	106490	-0,43228277071522819	106490	120	106490	0	106490	0
106500	0,0024435938748209266	106500	119,99896842638547	106500	0,88962319465456674	106500	120	106500	0	106500	0
106510	-0,0015734533652667887	106510	119,99873328828915	106510	-0,2993844100543735	106510	120	106510	0	106510	0
106520	-0,0015232412144145094	106520	119,99998492028048	106520	-0,68757084986323092	106520	120	106520	0	106520	0
106530	0,010656919496031685	106530	120,00141342424584	106530	0,28134973468925328	106530	120	106530	0	106530	0
106540	-0,0061838926396233229	106540	119,99800246533557	106540	-0,29802570904262315	106540	120	106540	0	106540	0
106550	-0,00897955325259504	106550	119,99875799662574	106550	-0,11130373206388633	106550	120	106550	0	106550	0
106560	-0,0083173757110679234	106560	119,99577697441723	106560	-1,0602352125055097	106560	120	106560	0	106560	0
106570	0,00996196849679517	106570	120,00278990439725	106570	1,2781540224176817	106570	120	106570	0	106570	0
106580	0,0018061968903248112	106580	120,00149025019945	106580	-0,33948825811229466	106580	120	106580	0	106580	0
106590	0,0022051892393461421	106590	120,00000665288835	106590	-0,41550157167143109	106590	120	106590	0	106590	0
106600	-0,004665670219525072	106600	120,00197431250797	106600	0,043579948065063719	106600	120	106600	0	106600	0
106610	0,009290128878617682	106610	119,99994164928017	106610	0,74144645211364946	106610	120	106610	0	106610	0
106620	-0,0010511942644235632	106620	120,00023858595695	106620	-0,21338554566234369	106620	120	106620	0	106620	0
106630	-0,007124919282578566	106630	119,99821968613372	106630	0,064744236389505452	106630	120	106630	0	106630	0
106640	-0,0024606037049645655	106640	119,99960184581433	106640	-0,26456290129043314	106640	120	106640	0	106640	0
106650	0,0057782907374209717	106650	120,00161978477858	106650	1,2974420568489264	106650	120	106650	0	106650	0
106660	0,0064636908328694325	106660	120,00042031361139	106660	-0,56855570704812053	106660	120	106660	0	106660	0
106670	0,016972764121239367	106670	120,0018664042381	106670	0,27803954011550858	106670	120	106670	0	106670	0
106680	0,0078457675201076167	106680	120,00248237886993	106680	0,76365782293162066	106680	120	106680	0	106680	0
106690	-0,0056425008515253033	106690	119,99684558574968	106690	-0,48751468199163978	106690	120	106690	0	106690	0
106700	-0,021786358134553249	106700	119,99508782280027	106700	-0,64993375304474454	106700	120	106700	0	106700	0
106710	-0,0029297451718051778	106710	120,00172465744164	106710	0,50535632063008729	106710	120,00333333333333	106710	0	106710	1
106720	-0,0047234982476397442	106720	120,02454133385461	106720	3,36069709435977	106720	120,02666666666667	106720	0	106720	4
106730	-0,011757707564424264	106730	120,07705305818297	106730	6,8478267244945386	106730	120,09	106730	0	106730	9
106740	-0,039152750066988456	106740	120,18991605662639	106740	13,336264378608162	106740	120,21333333333334	106740	0	106740	16
106750	-0,051214861671006771	106750	120,38212173831347	106750	22,010770323580957	106750	120,41666666666667	106750	0	106750	25
106760	-0,1007984200857746	106760	120,66775125794919	106760	31,291745646684259	106760	120,72	106760	0	106760	35,999999999999986
106770	-0,13497873535147448	106770	121,07674087217923	106770	44,869639480974691	106770	121,14333333333333	106770	0	106770	49
106780	-0,15323052495774961	106780	121,6249745342256	106780	58,686510022862514	106780	121,70666666666666	106780	0	106780	63,999999999999993
106790	-0,16749794617906993	106790	122,3399949855261	106790	76,6707785346045	106790	122,42999999999999	106790	0	106790	80,999999999999986
106800	-0,18940519276503556	106800	123,23120607391969	106800	95,997442343368149	106800	123,33333333333333	106800	0	106800	100
106810	-0,18679510113439402	106810	124,31954048018889	106810	113,99363066199433	106810	124,42999999999999	106810	0	106810	118,99999999999999
106820	-0,16147415564724835	106820	125,60118394916653	106820	133,11382239207114	106820	125,70666666666666	106820	0	106820	135,99999999999997
106830	-0,12581691419262137	106830	127,04676273308562	106830	150,11542218674353	106830	127,14333333333333	106830	0	106830	151
106840	-0,076089486488248037	106840	128,6394594703448	106840	162,71726926161591	106840	128,72	106840	0	106840	164
106850	-0,022194954564124361	106850	130,35562052713527	106850	175,06201228532291	106850	130,41666666666666	106850	0	106850	175
106860	0,037222236426590678	106860	132,16548215920128	106860	182,96179458639429	106860	132,21333333333334	106860	0	106860	184
106870	0,11844503452845961	106870	134,06031001550025	106870	191,44529955329213	106870	134,09	106870	0	106870	191
106880	0,16140731849428955	106880	136,00483776691942	106880	195,35473923803858	106880	136,02666666666667	106880	0	106880	196
106890	0,20580774418193892	106890	137,98076093121009	106890	197,87443598371507	106890	138,00333333333333	106890	0	106890	199
106900	0,23818165260773433	106900	139,96820211351098	106900	198,7834055261244	106900	140	106900	0	106900	200
106910	0,21871028295646366	106910	141,94629655029678	106910	198,88304122750242	106910	142	106910	0	106910	200
106920	0,15900535630290427	106920	143,9210829833066	106920	197,61019599339846	106920	144	106920	0	106920	200
106930	0,12838649205219066	106930	145,90324927753917	106930	196,90573323089717	106930	146	106930	0	106930	200
106940	0,081947567081095726	106940	147,89121823553793	106940	198,94422921074315	106940	148	106940	0	106940	200
106950	0,056819310373826148	106950	149,8845360823176	106950	200,18264240800966	106950	150	106950	0	106950	200
106960	0,044316244663521479	106960	151,8863531889337	106960	201,25782989983466	106960	152	106960	0	106960	200
106970	0,0032929222475462233	106970	153,89326735666185	106970	200,2563366812856	106970	154	106970	0	106970	200
106980	0,018305589883905352	106980	155,90584124412996	106980	200,93910273140574	106980	156	106980	0	106980	200
106990	0,0068060703760705844	106990	157,914988056054	106990	201,12850754017862	106990	158	106990	0	106990	200
107000	0,019052438604737789	107000	159,91550426758869	107000	199,66042170071725	107000	160	107000	0	107000	200
107010	0,00486716684047114	107010	161,9143222713916	107010	200,02835261565474	107010	162	107010	0	107010	200
107020	-0,012705630184725876	107020	163,902249095005	107020	198,37350399618777	107020	164	107020	0	107020	200
107030	-0,021940815716540406	107030	165,8922969858165	107030	199,37932926093697	107030	166	107030	0	107030	200
107040	-0,011521189909189572	107040	167,88307227289553	107040	198,64931295883676	107040	168	107040	0	107040	200
107050	-0,013427100730432391	107050	169,88104491495733	107050	200,27278448477242	107050	170	107050	0	107050	200
107060	0,00031671183627919868	107060	171,88262623709511	107060	199,86423112872592	107060	172	107060	0	107060	200
107070	0,00072293132476870272	107070	173,88267327386296	107070	199,99077091421475	107070	174	107070	0	107070	200
107080	0,017760706892001193	107080	175,8924362726261	107080	200,75506378942907	107080	176	107080	0	107080	200
107090	0,03324844066551616	107090	177,89952775758525	107090	200,98088095062195	107090	178	107090	0	107090	200
107100	0,024981310479633236	107100	179,90572700431272	107100	201,18889607533313	107100	180	107100	0	107100	200
107110	0,018688076766190862	107110	181,91675424036438	107110	200,88190676516288	107110	182	107110	0	107110	200
107120	0,029553641896005584	107120	183,92148003605675	107120	199,4037243258569	107120	184	107120	0	107120	200
107130	0,040400873961904678	107130	185,92290505760869	107130	199,77562734230833	107130	186	107130	0	107130	200
107140	0,026165932286379767	107140	187,91671227887986	107140	199,004332340702	107140	188	107140	0	107140	200
107150	0,0071257425509282345	107150	189,90145566713207	107150	198,99093453411	107150	190	107150	0	107150	200
107160	-0,0044426197150201118	107160	191,88880878430953	107160	199,59142093397227	107160	192	107160	0	107160	200
107170	-0,016635464679936048	107170	193,88362332712276	107170	200,58464749932563	107170	194	107170	0	107170	200
107180	-0,0071448541298035828	107180	195,88799490326832	107180	200,60224452028777	107180	196	107180	0	107180	200
107190	-0,00918943950184132	107190	197,88573973848011	107190	199,89457641329193	107190	198	107190	0	107190	200
107200	-0,01975420735463276	107200	199,89510259593175	107200	200,80796963707724	107200	200	107200	0	107200	200
107210	-0,014984665634506882	107210	201,90692166916668	107210	200,50293726300379	107210	202	107210	0	107210	200
107220	0,0045752717073225847	107220	203,91177154216481	107220	200,09997405095419	107220	204	107220	0	107220	200
107230	0,02405590817859667	107230	205,91348308549516	107230	200,99321470845752	107230	206	107230	0	107230	200
107240	-0,0068180723474498212	107240	207,90603764311734	107240	198,84842560303125	107240	208	107240	0	107240	200
107250	-0,0024244345352943167	107250	209,90537703929775	107250	199,71353602602957	107250	210	107250	0	107250	200
107260	-0,030115702015595408	107260	211,90012321588426	107260	199,22580989275943	107260	212	107260	0	107260	200
107270	-0,022756580463689023	107270	213,90017230347394	107270	200,38362003247676	107270	214	107270	0	107270	200
107280	-0,01412638778144399	107280	215,89339136774896	107280	199,83325511052243	107280	216	107280	0	107280	200
107290	-0,0093959772423268147	107290	217,88982055126454	107290	198,57326508924373	107290	218	107290	0	107290	200
107300	-0,0083110764187588528	107300	219,88360074042504	107300	198,28986295712269	107300	220	107300	0	107300	200
107310	0,0097641841229483221	107310	221,8885175602687	107310	200,5313475680189	107310	222	107310	0	107310	200
107320	0,012993927682756269	107320	223,89547910715567	107320	199,61902286947847	107320	224	107320	0	107320	200
107330	0,018014858941893464	107330	225,89889621486222	107330	200,02866151273381	107330	226	107330	0	107330	200
107340	0,021523975185093865	107340	227,90584121872513	107340	200,45618164855736	107340	228	107340	0	107340	200
107350	0,019403895304940157	107350	229,91393290731989	107350	201,18067368464972	107350	230	107350	0	107350	200
107360	0,015495942097515878	107360	231,92245986099545	107360	201,73088624905191	107360	232	107360	0	107360	200
